,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Możliwość finansowania,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Relingi dachowe,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja dwustrefowa,Nawigacja GPS,System Start-Stop,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Światła do jazdy dziennej,Wielofunkcyjna kierownica,Kraj pochodzenia,Elektrycznie ustawiane fotele,Poduszki boczne przednie,Przyciemniane szyby,Tapicerka skórzana,Hak,MP3,Podgrzewane przednie siedzenia,Wersja,Emisja CO2,VAT marża,Pierwszy właściciel,Bezwypadkowy,Podgrzewana przednia szyba,Faktura VAT,Tempomat aktywny,Alarm,Asystent pasa ruchu,Czujnik martwego pola,Łopatki zmiany biegów,Ogranicznik prędkości,Poduszki boczne tylne,Tapicerka welurowa,Gniazdo SD,Poduszka powietrzna chroniąca kolana,Światła LED,Zmieniarka CD,Perłowy,Leasing,Odtwarzacz DVD,Kamera cofania,Klimatyzacja manualna,Światła Xenonowe,Kierownica po prawej (Anglik),Filtr cząstek stałych,Uszkodzony,Akryl (niemetalizowany),Asystent parkowania,Podgrzewane tylne siedzenia,Klimatyzacja czterostrefowa,Dach panoramiczny,HUD (wyświetlacz przezierny),Tuner TV,Opłata początkowa,Miesięczna rata,Liczba pozostałych rat,Wartość wykupu,Regulowane zawieszenie,Szyberdach,Ogrzewanie postojowe,Gwarancja dealerska (w cenie),lub do (przebieg km),Radio niefabryczne,Matowy,Okres gwarancji producenta,Homologacja ciężarowa,Tuning,VIN
358,29999,"08:16, 19 lutego 2021",6078505924,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2010,273 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,11/04/2011,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,Niemcy,True,True,True,True,,True,True,2.0 TDI DPF Sportline DSG,177 g/km,,,Tak,True,,True,,,,True,True,,,True,True,,,,,True,True,,,,,,,True,,,True,,,,,,,,True,,,,True,,,,,
359,39500,"08:15, 19 lutego 2021",6079827727,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2014,196 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,01/10/2014,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,Niemcy,True,True,True,,,True,True,2.0 TDI Highline,119 g/km,,,Tak,True,,,True,,,,True,True,True,True,True,True,,Tak,,,,,True,,,,,True,,,,,,,,,,,,,,196 000 km,,,,,,
360,12900,"08:12, 19 lutego 2021",6082448059,Firmy,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2003,230 000 km,2 771 cm3,Benzyna,193 KM,Manualna,4x4 (dołączany automatycznie),Kombi,5,5,Srebrny,Tak,,,SG161288,,Tak,Używane,True,True,True,True,,,,,True,True,True,True,True,True,True,True,,True,True,,,,,True,True,True,True,True,,True,True,True,True,True,,,Szwajcaria,,True,True,True,,,True,2.8 V6 4Mot Highline,,,Tak,Tak,,Tak,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
361,21900,"08:11, 19 lutego 2021",6081177611,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,223 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,Tak,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,,True,Niemcy,,True,True,True,True,True,True,2.0 TDI DPF Highline DSG,177 g/km,Tak,,,,,,True,,,True,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,
362,61900,"08:10, 19 lutego 2021",6081493771,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2016,161 535 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,4,5,Szary,,Tak,25/10/2016,,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,True,,,,,True,,,,Tak,Tak,True,Tak,True,,True,True,,,,,True,,True,,,,,,,,,,,Tak,,,,,,,,,,,,,True,,,,,,,,
363,62900,"08:09, 19 lutego 2021",6081493737,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2017,162 283 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,4,5,Srebrny,Tak,Tak,19/06/2017,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,Niemcy,,True,,,True,,True,,,,Tak,,,Tak,True,,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,56899,"07:41, 19 lutego 2021",6034434942,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2015,167 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Tak,15/02/2015,- AUTOPRADLA,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,True,,,True,True,True,2.0 TDI BMT Comfortline,110 g/km,,Tak,,True,Tak,,True,True,True,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,37890,"07:31, 19 lutego 2021",6078344059,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,148 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,4x4 (dołączany ręcznie),Kombi,5,5,Niebieski,,,,,Tak,,Używane,True,True,True,True,,True,,True,,,True,True,True,True,True,True,True,True,True,,True,,True,True,True,,True,True,True,,True,True,True,True,True,True,Niemcy,,,,,True,,True,2.0 TDI 4Mot Highline DSG,149 g/km,,,,True,,,,,,True,,,,True,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,
366,26900,"07:26, 19 lutego 2021",6079874805,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2012,182 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Tak,,,,Tak,Używane,True,True,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,,True,,,,True,True,True,True,True,,True,True,True,True,,True,Niemcy,True,True,True,,,True,True,1.6 TDI Comfortline,116 g/km,Tak,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 miesięcy,,,,,,,
367,15000,"07:23, 19 lutego 2021",6082093115,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,248 367 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,Sedan,4,5,Srebrny,Tak,Tak,24/11/2006,,Tak,,Używane,True,,,True,,True,,,True,True,,True,,True,,,,,True,,,True,,True,True,,True,True,,,True,True,True,,True,True,,True,True,True,,True,,True,,,,,,True,,,,,,True,,True,,,,,,,Tak,,,,True,,,,,,,,,,,,111 PLN,,,,,True,,,,,,,,
368,39900,"07:13, 19 lutego 2021",6081781161,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2013,216 000 km,1 968 cm3,Diesel,177 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Niemcy,True,True,True,True,True,True,True,2.0 TDI Highline R-Style,123 g/km,,,Tak,,,,True,True,True,,,,,True,,True,True,,,True,True,,True,,,,,,,,True,,,,,,,,,True,,,,,,,,
369,17900,"07:09, 19 lutego 2021",6081781098,Firmy,Osobowe,Volkswagen,Passat,B5 (1996-2000),2009,293 338 km,1 968 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,,,,Tak,Używane,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,2.0 TDI DPF BlueMot Comfortline,129 g/km,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,12900,"06:10, 19 lutego 2021",6080767404,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2005,212 300 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Sedan,4,5,Szary,Tak,Tak,20/04/2005,LKS13Y3,Tak,,Używane,True,True,True,True,,,,,True,True,,True,True,True,True,,True,,True,,,,,True,True,True,True,True,True,,True,True,True,True,,True,,True,True,,,,,,2.0 TDI Comfortline,,Tak,Tak,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,61500,"05:55, 19 lutego 2021",6066153043,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,176 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,KNB4248,,Tak,Używane,,,,,,,,True,,,,,True,,,,,,,True,,True,,,,,,,,,,,,,,,Niemcy,,,,,,True,,2.0 TDI BMT SCR Highline DSG7,,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
372,15900,"01:00, 19 lutego 2021",6082125990,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,218 000 km,1 984 cm3,Benzyna,200 KM,Automatyczna,Na przednie koła,Sedan,4,5,Inny kolor,Tak,,,EL5410F,Tak,,Używane,True,True,,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2.0 TSI Highline Tiptr,207 g/km,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,
373,18900,"00:45, 19 lutego 2021",6079947399,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2009,174 000 km,1 798 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,Tak,,,,Tak,Używane,True,True,True,True,,,,,,True,True,True,True,True,True,True,,,True,,True,,,,True,True,True,,,,True,True,True,,,,,,True,,,True,True,True,1.8 TSI Comfortline,186 g/km,Tak,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,16500,"00:24, 19 lutego 2021",6080566621,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,236 237 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,28/07/2006,,,Tak,Używane,True,True,True,True,,,,,True,,True,True,True,True,True,,,,,,True,,,True,True,,True,True,,,True,,,,,,Niemcy,,,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,14900,"00:22, 19 lutego 2021",6082444029,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,299 876 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,,,,,,,Używane,True,True,True,True,,,,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,,,True,,,,,,Niemcy,,True,,,,,,2.0 TDI DPF Trendline,167 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2999,"00:20, 19 lutego 2021",6081779975,Firmy,Osobowe,Volkswagen,Passat,B5 (1996-2000),1998,384 242 km,1 896 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,Tak,,Używane,True,True,True,True,,,,True,,,,True,True,True,True,True,,,,True,,,,,True,True,,,,,,,True,True,,,,,True,,,,True,,1.9 TDI,,Tak,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,
377,79900,"00:06, 19 lutego 2021",6082444383,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2018,7 100 km,1 395 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Sedan,4,5,Czarny,,,20/07/2018,,Tak,,Używane,True,True,True,True,True,,True,True,True,True,,,,True,True,,True,,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,,,,,,,,,1.4 TSI BMT ACT Trendline,116 g/km,Tak,Tak,Tak,,,,True,,,,,,True,True,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
378,9500,"23:39, 18 lutego 2021",6082443967,Firmy,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2003,299 000 km,1 781 cm3,Benzyna+LPG,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,,,Tak,,Używane,True,True,True,True,,,,,True,,True,True,True,True,True,,,,True,,,,,,True,True,True,True,,,True,,,True,,,Polska,,True,,,,,,,,Tak,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 miesięcy,,,,,,,
379,4900,"23:22, 18 lutego 2021",6074096101,Firmy,Osobowe,Volkswagen,Passat,B4 (1993-1997),1998,204 321 km,1 781 cm3,Benzyna,125 KM,Manualna,,Sedan,4,,Niebieski,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,31400,"23:10, 18 lutego 2021",6081805949,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2012,219 911 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,05/09/2012,SOCA2108,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Niemcy,True,True,True,,True,True,True,Variant 2.0 TDI BlueMotion Technology,120 g/km,Tak,,Tak,,,,True,,,,True,True,,True,True,,,Tak,,,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,
381,155000,"23:07, 18 lutego 2021",6065227225,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2019,15 237 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,,Tak,24/09/2019,PZ676TS,Tak,Tak,Używane,True,True,True,True,True,True,,True,,,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,Polska,,,True,True,,True,True,2.0 TDI Elegance DSG,107 g/km,,Tak,Tak,True,Tak,True,True,True,,True,True,,True,True,,True,,Tak,Tak,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,
382,82900,"23:07, 18 lutego 2021",6081606743,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2018,159 904 km,1 968 cm3,Diesel,190 KM,Automatyczna,,Kombi,5,5,Szary,Tak,Tak,,HIGHLINE+VIRTUAL,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,2.0 TDI BMT Highline DSG7,120 g/km,,Tak,Tak,,Tak,True,True,True,True,,True,,,True,,True,,,Tak,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
383,171900,"23:06, 18 lutego 2021",6060320771,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2019,5 km,2 000 cm3,Benzyna,190 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,,Tak,,,,,Używane,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Polska,True,True,True,True,True,True,True,,,,,Tak,True,Tak,True,True,True,True,,True,,,True,,True,,,,,True,,,,,,,True,,,,True,,,,,,True,,,,,True,,,,,
384,171900,"23:06, 18 lutego 2021",6060320771,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2019,5 km,2 000 cm3,Benzyna,190 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,,Tak,,,,,Używane,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Polska,True,True,True,True,True,True,True,,,,,Tak,True,Tak,True,True,True,True,,True,,,True,,True,,,,,True,,,,,,,True,,,,True,,,,,,True,,,,,True,,,,,
385,12499,"23:06, 18 lutego 2021",6080794272,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,346 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,,Tak,28/04/2006,ZPY07LA,Tak,,Używane,True,True,True,True,,,True,,True,,True,True,True,True,True,,True,,,,True,,,True,True,True,True,,,,True,,True,,,,Polska,,True,True,,,,True,2.0 TDI Comfortline,156 g/km,,,Tak,,,,,,,,,True,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6999,"23:02, 18 lutego 2021",6081009588,Firmy,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2003,192 177 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,,,04/07/2003,,,,Używane,True,True,True,True,,,True,,,True,True,True,True,True,True,,,,,,,,,,True,True,True,,,True,,True,,True,,,Niemcy,,True,,,,,True,1.6 Trendline,186 g/km,,,Tak,,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
387,1400,"22:48, 18 lutego 2021",6068298257,Firmy,Osobowe,Volkswagen,Passat,,2001,234 000 km,1 900 cm3,Diesel,130 KM,Manualna,,Sedan,5,5,Niebieski,,,,,Tak,,Używane,True,True,True,True,,,,,True,,,,True,True,True,True,,,True,,,,,,True,True,True,,,,,,True,,,,Niemcy,,,,,,,,B5 FL (2000-2005),,Tak,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,
388,10900,"22:48, 18 lutego 2021",6082124680,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,213 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Sedan,5,5,Srebrny,Tak,,,,,Tak,Używane,True,True,True,True,,True,,,True,True,,True,True,True,True,True,,True,True,,True,,,True,True,True,True,True,True,,True,True,True,True,,True,Austria,True,True,,True,,True,True,2.0 TDI,135 g/km,,,,,,,True,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,
389,64700,"22:45, 18 lutego 2021",6082442820,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,195 000 km,1 968 cm3,Diesel,150 KM,Manualna,4x4 (stały),Kombi,5,5,Czarny,Tak,,15/07/2015,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,True,True,True,,True,True,2.0 TDI BMT 4Mot Highline,120 g/km,Tak,,Tak,,,True,,,,,True,True,,True,True,True,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,
390,6500,"22:44, 18 lutego 2021",6082442783,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2003,399 000 km,1 896 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,26/08/2003,DW1T852,,,Używane,True,True,True,True,,,,,True,,True,,True,True,True,,,,,,,,,,True,True,,True,,,True,,,True,,,,,,True,,,,True,1.9 TDI Basis,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,9500,"22:44, 18 lutego 2021",6082442733,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2002,208 432 km,1 781 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,,,13/06/2002,WGM5250A,Tak,,Używane,True,True,True,True,,,,,True,,True,,,True,True,,,,True,,,,,True,True,True,,True,,,True,,,True,,,Niemcy,,True,True,,True,,True,1.8T Basis,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Tak,,,,
392,8900,"22:28, 18 lutego 2021",6081778019,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2005,283 799 km,1 896 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,,,,,Używane,True,True,True,True,,,True,,True,True,True,True,True,,True,True,,,True,,,,,,True,True,,True,,,True,True,True,,True,,,,True,,,True,,,1.9 TDI Comfortline,,Tak,,Tak,True,,,True,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
393,56900,"22:18, 18 lutego 2021",6080780603,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2016,177 543 km,1 598 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,Belgia,True,True,,True,,True,True,Variant 1.6 TDI (BlueMotion Technology),107 g/km,Tak,,Tak,,,True,True,,,,,,,True,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,102900,"22:14, 18 lutego 2021",6079261048,Firmy,Osobowe,Volkswagen,Passat,,2017,99 611 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,,Tak,21/08/2017,DW2N969,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Polska,,True,True,,,True,True,,,,Tak,Tak,True,Tak,True,True,True,,True,True,,,True,True,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
395,115900,"22:14, 18 lutego 2021",6079269275,Firmy,Osobowe,Volkswagen,Passat,,2019,44 824 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,,Tak,29/10/2019,WF8133T,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Polska,,True,,,,True,True,,,,Tak,Tak,,Tak,True,True,True,,True,True,,True,True,True,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,34400,"22:13, 18 lutego 2021",6078151893,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2012,236 179 km,3 597 cm3,Benzyna,300 KM,Automatyczna,4x4 (dołączany ręcznie),Sedan,4,5,Szary,Tak,,,,,,Używane,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,True,,,,,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,,True,True,,215 g/km,,,,,Tak,,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
397,12500,"22:13, 18 lutego 2021",6082442099,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,298 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,18/10/2006,SC6718U,Tak,,Używane,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0 TDI Comfortline DSG,139 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,14999,"22:06, 18 lutego 2021",6075832728,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,260 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,12/12/2007,TOANCARS,,,Używane,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niemcy,,,,,,,,2.0 TDI,135 g/km,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,63900,"22:02, 18 lutego 2021",6082258071,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2016,197 948 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,4,,Czarny,,,25/04/2016,,Tak,Tak,Używane,True,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,,,True,2.0 TDI BMT Highline,,,,Tak,,,True,True,True,True,,,True,,True,True,True,,,,True,,,True,,Tak,,,True,,,,,,,,,,True,,,,,,,,,,
400,17700,"21:50, 18 lutego 2021",6082076706,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2009,169 997 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,,,Używane,True,True,True,True,,True,,True,True,,True,True,True,True,True,,True,True,True,,True,,True,True,True,True,True,True,,,True,True,,True,True,,Niemcy,,True,,,,True,,1.9 TDI Comfortline,153 g/km,Tak,,,,,,True,,,,,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
401,17900,"21:43, 18 lutego 2021",6082441510,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,251 587 km,1 968 cm3,Diesel,140 KM,Manualna,4x4 (dołączany automatycznie),Kombi,5,5,Szary,Tak,Tak,,WOR 65719,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,,True,True,True,True,True,True,,True,Niemcy,True,True,True,,True,,True,2.0 TDI 4Mot Highline,,Tak,Tak,Tak,True,,,,,,,,True,,,,,,Tak,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
