,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Serwisowany w ASO,Stan,ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Elektrochromatyczne lusterka boczne,CD,Immobilizer,Radio fabryczne,Centralny zamek,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Wersja,Metalik,Alufelgi,Czujniki parkowania przednie,Elektryczne szyby tylne,Isofix,Podgrzewana przednia szyba,Czujnik deszczu,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Klimatyzacja automatyczna,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Czujnik zmierzchu,Gniazdo USB,Nawigacja GPS,Perłowy,Zarejestrowany w Polsce,ASR (kontrola trakcji),Bluetooth,Dach panoramiczny,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Alarm,Asystent parkowania,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Podgrzewane przednie siedzenia,Poduszki boczne przednie,System Start-Stop,Światła LED,Tempomat aktywny,Asystent pasa ruchu,Czujnik martwego pola,Gniazdo AUX,Kamera cofania,Komputer pokładowy,Podgrzewane tylne siedzenia,Poduszki boczne tylne,Szyberdach,Światła przeciwmgielne,Emisja CO2,VAT marża,Gwarancja dealerska (w cenie),Pierwsza rejestracja,Numer rejestracyjny pojazdu,Pierwszy właściciel,Bezwypadkowy,MP3,Relingi dachowe,Hak,Tempomat,Tapicerka welurowa,Leasing,Miesięczna rata,Klimatyzacja manualna,Filtr cząstek stałych,Ogranicznik prędkości,Gniazdo SD,HUD (wyświetlacz przezierny),Światła Xenonowe,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Klimatyzacja czterostrefowa,Ogrzewanie postojowe,Uszkodzony,Tuning,Odtwarzacz DVD,Zmieniarka CD,Radio niefabryczne,Akryl (niemetalizowany),Homologacja ciężarowa,lub do (przebieg km),Regulowane zawieszenie,Tuner TV,Okres gwarancji producenta,VIN,Kierownica po prawej (Anglik),Matowy,Zarejestrowany jako zabytek
2556,41800,"20:39, 1 lutego 2021",6080486991,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk5 (2014-),2015,183 000 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi Titanium,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,,True,,True,,True,117 g/km,Tak,,12/12/2015,,,Tak,True,True,True,True,True,,,,,True,True,,True,,,,,,,,True,True,,,,,,,,,,,
2557,74900,"20:39, 1 lutego 2021",6079775579,Firmy,Osobowe,Ford,Mondeo,Mk5 (2014-),2017,70 046 km,1 999 cm3,Benzyna,240 KM,Automatyczna,4x4 (stały),Sedan,5,5,Bordowy,Tak,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,,True,True,True,,Tak,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,38900,"20:38, 1 lutego 2021",6081544235,Firmy,Osobowe,Ford,Kuga,I (2008-2012),2010,184 000 km,1 997 cm3,Diesel,136 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,2.0 TDCi Trend,Tak,True,,,,,,,,True,True,True,,,True,,,True,,True,,,True,,True,,True,,True,,True,,,True,,,,,,True,,True,,True,,,169 g/km,Tak,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,11500,"20:37, 1 lutego 2021",6081840250,Osoby prywatnej,Osobowe,Ford,Focus,Mk2 (2004-2011),2007,292 000 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,,,,,Używane,True,,,,True,,True,True,,,2.0 TDCi Platinium X,Tak,True,,True,True,True,True,True,,True,,True,True,,True,,,,,,,True,,,,,,,True,True,,,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2560,20900,"20:37, 1 lutego 2021",6081242269,Firmy,Osobowe,Ford,Fiesta,Mk7 (2008-),2014,105 000 km,1 242 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Biały,,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.25 Ambiente,,,,,True,,,,,,,True,,True,,,,True,True,,True,True,True,,True,,,,,True,,,,True,,,,,,True,,,,,,,120 g/km,Tak,,30/04/2014,,Tak,Tak,True,,,,,,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,
2561,30900,"20:36, 1 lutego 2021",6081840261,Osoby prywatnej,Osobowe,Ford,Focus,Mk3 (2010-),2015,170 925 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,,,Francja,,Używane,True,True,True,,True,True,True,True,True,True,1.5 TDCi Titanium,Tak,True,,True,True,,True,True,,True,True,True,True,True,True,,,True,True,,True,True,,,,,,,True,True,True,,,True,True,,,,,True,,True,,,,True,105 g/km,,,04/03/2015,,,,True,True,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,
2562,16200,"20:36, 1 lutego 2021",6079353384,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2009,238 000 km,1 753 cm3,Diesel,125 KM,Manualna,,Kompakt,5,,Czarny,Tak,,,,Używane,True,True,True,,True,True,True,True,True,True,,Tak,True,True,,,,,True,True,,True,True,,,True,,Tak,True,,,True,,True,,,,,,,,True,,,True,,,,,,,,True,,True,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2563,13900,"20:35, 1 lutego 2021",6078767578,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2008,254 000 km,1 753 cm3,Diesel,125 KM,Manualna,,Kombi,5,,Szary,,,,,Używane,True,True,True,,,,True,True,True,True,1.8 TDCi Ghia,,True,True,True,True,,True,True,True,True,True,True,True,,True,,,,True,,True,True,True,,True,,,,True,True,True,,,,,,,,,True,,True,,,,True,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,7900,"20:35, 1 lutego 2021",6081543951,Osoby prywatnej,Osobowe,Ford,Focus,Mk2 (2004-2011),2006,230 000 km,1 596 cm3,Benzyna+LPG,100 KM,Manualna,,Kompakt,5,,Czarny,,,,,Używane,,,,,,,,,,,1.6 Comfort,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,59000,"20:33, 1 lutego 2021",6081543952,Osoby prywatnej,Osobowe,Ford,Mustang,,2014,113 500 km,3 731 cm3,Benzyna,305 KM,Automatyczna,,Coupe,2,,Czerwony,,,,,Używane,True,True,True,,True,True,True,True,True,True,3.7 V6 Premium,Tak,True,,,,,,True,True,True,True,True,,True,,,Tak,True,True,,True,True,True,,,True,True,,True,True,,,,True,,True,,,,True,,True,,True,,True,,,,,KP65,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2566,94900,"20:33, 1 lutego 2021",6079239300,Firmy,Osobowe,Ford,Mondeo,Mk5 (2014-),2017,105 979 km,1 999 cm3,Benzyna,203 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 EcoBoost ST-Line,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,Tak,,True,True,,,,Tak,,,,,True,,,,,,,,,,,,,,,,True,,,,,,
2567,94900,"20:33, 1 lutego 2021",6076195156,Firmy,Osobowe,Ford,S-Max,II (2015-),2017,144 907 km,1 997 cm3,Diesel,180 KM,Automatyczna,Na przednie koła,Minivan,5,7,Srebrny,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,,True,True,True,,True,,True,,True,,Tak,,,,Tak,Tak,True,True,True,True,True,Tak,,,,,True,,,,,,True,,,,,,,,,,,,,,,,
2568,12900,"20:32, 1 lutego 2021",6081840243,Firmy,Osobowe,Ford,Maverick,,2002,213 000 km,1 989 cm3,Benzyna+LPG,124 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,,,Niemcy,,Używane,True,True,True,,True,True,True,True,True,True,2.0,,True,,,,,,,,,,True,,,,,Tak,,,,,True,,,True,,True,,,True,,,,,,,,,,,True,,,,,True,,Tak,,18/01/2017,GCH52030,,Tak,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2569,98000,"20:31, 1 lutego 2021",6081840191,Osoby prywatnej,Osobowe,Ford,Thunderbird,,2004,58 464 km,3 900 cm3,Benzyna,290 KM,Automatyczna,,Kabriolet,2,2,Czarny,,Tak,Stany Zjednoczone,,Używane,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,14400,"20:31, 1 lutego 2021",6081543975,Osoby prywatnej,Osobowe,Ford,Focus,Mk2 (2004-2011),2010,152 400 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,,,,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.8 TDCi Gold X,,True,,,,True,,,,True,,True,,,,,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,140 g/km,,,08/11/2010,,Tak,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,9000,"20:31, 1 lutego 2021",6081840126,Osoby prywatnej,Osobowe,Ford,Focus,Mk2 (2004-2011),2007,207 000 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,,,Polska,,Używane,True,True,True,,True,True,True,True,True,True,2.0 TDCi Ghia,,,,,,True,,,,True,,True,,,,,Tak,,,,True,,,,,,True,,,,True,,,,,,,,,,,True,,,,,147 g/km,,,13/07/2007,WH47873,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,9900,"20:30, 1 lutego 2021",6081003296,Firmy,Osobowe,Ford,Focus C-Max,,2004,187 000 km,1 798 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,Niemcy,Tak,Używane,True,True,True,,True,True,,True,True,True,1.8 Ghia,Tak,,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,,True,True,,True,,,,,,True,True,,True,True,,,,,,True,,True,,,True,True,172 g/km,Tak,,16/07/2004,HHBR5728,,Tak,True,,,True,True,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,
2573,29800,"20:28, 1 lutego 2021",6076766648,Osoby prywatnej,Osobowe,Ford,Transit Connect,II (2013-),2015,196 800 km,1 600 cm3,Diesel,100 KM,Manualna,Na przednie koła,Minivan,5,5,Biały,,,,,Używane,True,True,True,,True,True,True,True,True,True,,,,,,,,,,,,True,True,,True,,,Tak,,,,True,,,,,,,,,True,,,,,,,,,,,,True,,,,True,,Tak,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,
2574,6999,"20:27, 1 lutego 2021",6080580846,Osoby prywatnej,Osobowe,Ford,Fiesta,Mk6 (2002-2008),2002,71 000 km,1 299 cm3,Benzyna,70 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Srebrny,Tak,,Niemcy,Tak,Używane,True,True,True,,,True,True,True,True,True,1.3 Ambiente,Tak,,,,,True,,True,,,True,True,,,,,Tak,True,,,,True,,,,,True,,,True,,,,True,,,,,,,,,,True,,,147 g/km,,,29/11/2002,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,6900,"20:26, 1 lutego 2021",6081242146,Osoby prywatnej,Osobowe,Ford,KA,I (1996-2008),2008,141 000 km,1 299 cm3,Benzyna,70 KM,Manualna,Na przednie koła,Auta małe,3,5,Inny kolor,,,Szwajcaria,,Używane,True,,True,,True,True,True,,True,True,1.3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,84900,"20:26, 1 lutego 2021",6080574741,Firmy,Osobowe,Ford,S-Max,II (2015-),2016,59 900 km,1 997 cm3,Diesel,180 KM,Automatyczna,4x4 (dołączany ręcznie),Minivan,5,5,Szary,,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi 4WD ST-Line PowerShift,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,,True,,True,149 g/km,Tak,,,OK 95067,Tak,,True,,,True,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,
2577,65900,"20:26, 1 lutego 2021",6080574530,Firmy,Osobowe,Ford,Galaxy,Mk3 (2015-),2016,179 990 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,Minivan,5,7,Biały,,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi Titanium,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,,True,,True,130 g/km,Tak,,,OK 95067,Tak,,True,,,True,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,
2578,58900,"20:26, 1 lutego 2021",6077765540,Firmy,Osobowe,Ford,Mondeo,Mk5 (2014-),2016,165 464 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi Titanium PowerShift,,True,True,True,True,True,True,True,,,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,120 g/km,Tak,,,SO6655,Tak,,True,True,True,True,True,,,,,,True,,True,,,,,,,,,True,,,,,,,,,,,
2579,42900,"20:26, 1 lutego 2021",6081543875,Firmy,Osobowe,Ford,Mondeo,Mk5 (2014-),2015,198 000 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kompakt,5,5,Niebieski,,Tak,Polska,Tak,Używane,True,True,True,,True,True,True,True,True,True,2.0 TDCi Ambiente PowerShift,Tak,True,,True,True,True,,True,,True,True,True,,True,,,Tak,True,True,,True,True,,,,,True,,,True,,True,,True,True,,,,,True,,True,,,,True,120 g/km,,,04/12/2015,WE775LM,Tak,Tak,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2580,40000,"20:26, 1 lutego 2021",6081242155,Osoby prywatnej,Osobowe,Ford,Focus,Mk3 (2010-),2017,31 000 km,1 999 cm3,Benzyna,163 KM,Automatyczna,Na przednie koła,Sedan,5,5,Bordowy,,,Stany Zjednoczone,,Używane,,,,,True,,,True,,True,,,True,,True,,,,True,,,True,True,True,True,,,,,True,,,,,,True,,True,,,,True,,,,,,,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,67900,"20:25, 1 lutego 2021",6077473852,Firmy,Osobowe,Ford,S-Max,II (2015-),2016,187 000 km,1 997 cm3,Diesel,180 KM,Automatyczna,4x4 (dołączany ręcznie),Minivan,5,7,Biały,Tak,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi 4WD Titanium PowerShift,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,149 g/km,Tak,,23/08/2016,,Tak,Tak,,,,True,,,,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,
2582,57800,"20:25, 1 lutego 2021",6075050357,Firmy,Osobowe,Ford,S-Max,II (2015-),2017,165 000 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Minivan,5,5,Szary,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi Titanium PowerShift,Tak,True,True,True,True,True,True,True,,True,True,True,True,True,True,,Tak,True,True,,True,True,True,True,True,,True,True,True,True,,True,,True,True,True,,True,True,True,,True,,True,,True,139 g/km,,,,,Tak,Tak,True,True,True,True,,Tak,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,
2583,4799,"20:23, 1 lutego 2021",6079281312,Osoby prywatnej,Osobowe,Ford,S-Max,I (2006-2015),2009,159 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Minivan,5,7,Niebieski,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi Titanium,Tak,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,,,True,,,True,,,,True,True,True,,True,,,,,,,True,,True,,,,True,,,,,,,,,,,True,True,,,,,,,True,,,,,,,Tak,,,,,,,,,,,,,,
2584,95999,"20:21, 1 lutego 2021",6080872921,Firmy,Osobowe,Ford,Mondeo,Mk5 (2014-),2018,55 050 km,1 997 cm3,Diesel,210 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,Vignale 2.0 TDCi Bi-Turbo PowerShift,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,134 g/km,Tak,,,,,,True,True,True,True,,,,,,,True,,True,,,,,,,,True,,,,,,,,,,,,
2585,57900,"20:20, 1 lutego 2021",6081242097,Osoby prywatnej,Osobowe,Ford,Kuga,II (2012-),2015,267 000 km,1 997 cm3,Diesel,180 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Inny kolor,,,Polska,Tak,Używane,True,,True,True,True,True,True,True,True,True,2.0 TDCi 4WD Titanium Plus,Tak,True,True,True,True,True,True,True,,,True,True,True,True,,,Tak,True,,,True,True,,,True,True,True,True,,True,True,,True,,True,,,True,True,True,True,True,,,,True,,,,,,,Tak,,True,True,True,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
2586,65000,"20:18, 1 lutego 2021",6081839884,Osoby prywatnej,Osobowe,Ford,Inny,,1954,76 000 km,5 766 cm3,Benzyna,260 KM,Automatyczna,Na tylne koła,Coupe,2,2,Niebieski,,,Stany Zjednoczone,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,42000,"20:15, 1 lutego 2021",6081839824,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk5 (2014-),2015,223 000 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Srebrny,,,,,Używane,True,True,True,,True,True,,True,True,,,,True,,True,True,,True,,,True,True,True,True,True,True,,,True,True,,,True,True,,True,,,,True,True,True,True,,True,True,,,True,,,,True,,True,True,True,123 g/km,,,01/07/2015,,,,True,,,True,True,,,,Tak,True,,,,,,,,,,,,,,,,,,,,,,,
2588,21500,"20:15, 1 lutego 2021",6079845593,Osoby prywatnej,Osobowe,Ford,Fiesta,Mk7 (2008-),2011,135 800 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Biały,Tak,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.25 Titanium,,,,,True,,True,,,,True,True,,,,,,True,True,,True,True,True,True,,,True,,,True,,,,,,,,,,True,,True,,,,True,133 g/km,Tak,,15/09/2011,,,Tak,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2589,19900,"20:14, 1 lutego 2021",6081242041,Firmy,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2007,224 446 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,2.0 Ambiente,Tak,True,True,True,True,True,True,True,,True,True,True,True,,,,,,,,True,True,True,True,,,True,,True,True,True,,True,True,,,,,,True,,True,,,,True,189 g/km,Tak,,,,Tak,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,14800,"20:14, 1 lutego 2021",6081543520,Firmy,Osobowe,Ford,Focus,Mk2 (2004-2011),2008,213 000 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,4,5,Inny kolor,Tak,,Polska,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.6 Ambiente,,,,,True,,,,,,True,True,,,,,Tak,True,,,,True,,,True,,True,,,True,,,,True,,,,,,True,,,,,,True,159 g/km,Tak,,,WE8096N,,Tak,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2591,5900,"20:11, 1 lutego 2021",6081839804,Firmy,Osobowe,Ford,Mondeo,Mk3 (2000-2006),2001,206 000 km,1 798 cm3,Benzyna,126 KM,Manualna,Na przednie koła,Sedan,5,5,Srebrny,,,,,Używane,True,True,True,,True,True,,True,True,True,,Tak,True,,True,,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,True,,True,,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,
2592,15899,"20:10, 1 lutego 2021",6080295191,Osoby prywatnej,Osobowe,Ford,Fiesta,Mk7 (2008-),2012,96 700 km,1 242 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Czarny,Tak,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.25 Ambiente,Tak,,,,True,,,,,,True,True,,,,,,True,True,,True,True,True,True,,,,,,True,,,,True,,,,,,True,,True,,,,True,120 g/km,,,12/07/2012,,,Tak,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2593,20900,"20:10, 1 lutego 2021",6080283089,Firmy,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2009,150 000 km,1 800 cm3,Diesel,125 KM,Manualna,Na przednie koła,Kombi,5,5,Złoty,Tak,,Belgia,Tak,Używane,True,True,True,True,True,True,True,True,True,True,Mk4 (2007-2014),Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,,True,True,,True,True,True,,True,True,,,,,,True,,True,,True,,True,,Tak,,,,Tak,Tak,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2594,79000,"20:07, 1 lutego 2021",6068564618,Osoby prywatnej,Osobowe,Ford,Mustang,,1973,59 000 km,4 700 cm3,Benzyna,220 KM,Automatyczna,Na tylne koła,Coupe,3,4,Niebieski,,,Holandia,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/1973,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,3300,"20:05, 1 lutego 2021",6081241842,Osoby prywatnej,Osobowe,Ford,Focus,Mk1 (1998-2004),1999,199 999 km,1 388 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,,,,,Używane,True,True,True,,True,True,True,True,True,True,1.4 Ambiente,Tak,,,,,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/12/1999,PSZ82464,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,20295,"20:04, 1 lutego 2021",6080578021,Osoby prywatnej,Osobowe,Ford,Fiesta,Mk7 (2008-),2014,176 917 km,1 560 cm3,Diesel,95 KM,Manualna,Na przednie koła,Auta miejskie,3,2,Czarny,Tak,Tak,,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.6 TDCi Sport,,True,,,,True,True,,,,True,True,True,True,,Tak,Tak,,True,,True,True,,,True,,,,,,,,,,,True,,,,True,,True,,,,True,95 g/km,,,,ONY04346,,Tak,True,,,True,,,,True,,,,,,,,,,,,,,,,,Tak,,,,,,,,
2597,25900,"20:03, 1 lutego 2021",6080814306,Osoby prywatnej,Osobowe,Ford,Ranger,,2005,259 100 km,2 500 cm3,Diesel,109 KM,Manualna,4x4 (dołączany ręcznie),SUV,4,5,Biały,Tak,,Niemcy,Tak,Używane,True,True,True,,True,True,,True,True,True,,,,,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,Tak,True,,True,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,
2598,13900,"20:03, 1 lutego 2021",6081543086,Osoby prywatnej,Osobowe,Ford,C-MAX,I (2003-2010),2010,148 000 km,1 600 cm3,Diesel,101 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,,,,,Używane,True,True,True,True,True,True,True,True,True,True,,Tak,True,True,True,True,,,True,,,True,True,,,,,,True,,,True,,True,True,,,True,,True,True,,,,,,,,,,True,,True,,,,,,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2599,75500,"20:03, 1 lutego 2021",6072208317,Osoby prywatnej,Osobowe,Ford,Fusion,,2018,65 000 km,2 488 cm3,Benzyna,177 KM,Automatyczna,Na przednie koła,Sedan,4,5,Biały,,,Stany Zjednoczone,,Używane,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,18800,"20:01, 1 lutego 2021",6081839559,Osoby prywatnej,Osobowe,Ford,Focus,Mk3 (2010-),2012,206 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,,,Polska,Tak,Używane,True,True,True,,True,True,,True,True,True,1.6 TDCi Trend,Tak,,,,True,True,,,,,,True,,True,True,,Tak,True,True,,True,True,,,,,True,,,True,,,,True,,,,,,True,,True,,,,True,,,,09/11/2012,ZPL76958,,Tak,True,,,,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,
2601,44900,"20:00, 1 lutego 2021",6077809637,Firmy,Osobowe,Ford,F150,,2007,302 000 km,5 400 cm3,Benzyna,380 KM,Automatyczna,4x4 (dołączany ręcznie),SUV,4,5,Czarny,Tak,,Kanada,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,Tak,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,,True,,True,True,,True,True,True,,True,True,,,,,,True,,True,,True,True,True,,Tak,,,,Tak,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
