,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Kraj pochodzenia,Numer rejestracyjny pojazdu,Bezwypadkowy,Serwisowany w ASO,Stan,Klimatyzacja manualna,Emisja CO2,Zarejestrowany w Polsce,Pierwszy właściciel,ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,Alarm,ESP (stabilizacja toru jazdy),Podgrzewana przednia szyba,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,CD,Immobilizer,Radio fabryczne,Bluetooth,Gniazdo AUX,Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła LED,Tempomat,Centralny zamek,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Isofix,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Przyciemniane szyby,Światła przeciwmgielne,Wielofunkcyjna kierownica,VAT marża,Pierwsza rejestracja,Elektrycznie ustawiane lusterka,Poduszka powietrzna chroniąca kolana,Możliwość finansowania,Faktura VAT,Asystent pasa ruchu,Czujniki parkowania przednie,Klimatyzacja automatyczna,Łopatki zmiany biegów,Alufelgi,Czujnik deszczu,Elektryczne szyby tylne,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo USB,Kamera cofania,Filtr cząstek stałych,Perłowy,Leasing,Hak,Ogranicznik prędkości,Światła Xenonowe,Gniazdo SD,Nawigacja GPS,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,Odtwarzacz DVD,Relingi dachowe,Gwarancja dealerska (w cenie),Elektrycznie ustawiane fotele,Czujnik martwego pola,Podgrzewane tylne siedzenia,Tempomat aktywny,Tuner TV,Tapicerka skórzana,Miesięczna rata,Dach panoramiczny,Uszkodzony,Szyberdach,lub do (przebieg km),Klimatyzacja czterostrefowa,Ogrzewanie postojowe,Zmieniarka CD,Akryl (niemetalizowany),Radio niefabryczne,Regulowane zawieszenie,HUD (wyświetlacz przezierny),Matowy,Homologacja ciężarowa,Okres gwarancji producenta,Tuning,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Zarejestrowany jako zabytek,VIN
1896,47900,"13:13, 6 lutego 2021",6074021774,Firmy,Osobowe,Ford,Kuga,2.0 TDCi 4WD Titanium Plus,II (2012-),2013,170 000 km,1 997 cm3,Diesel,140 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Biały,,Belgia,,Tak,Tak,Używane,,,,Tak,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,True,True,True,,True,,,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,
1897,45900,"13:11, 6 lutego 2021",6073127398,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Gold Edition,Mk5 (2014-),2015,184 000 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,,Polska,,,Tak,Używane,,,Tak,Tak,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,,,True,,,,True,True,Tak,Tak,,,True,,True,,True,,True,True,,,,True,,,,,,,,,,True,,,True,12 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,6600,"13:11, 6 lutego 2021",6082060698,Osoby prywatnej,Osobowe,Ford,Focus,1.6 TDCi,Mk2 (2004-2011),2009,190 000 km,1 560 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kompakt,3,5,Biały,,,,,Tak,Używane,True,118 g/km,,,True,True,True,True,True,True,True,,True,True,True,,,True,True,True,,,,True,True,True,,True,True,,True,True,True,,,True,,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,7800,"13:10, 6 lutego 2021",6081666668,Firmy,Osobowe,Ford,Fiesta,1.3 Ambiente,Mk6 (2002-2008),2006,74 000 km,1 299 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Czarny,Tak,Niemcy,PRA-2N87,Tak,Tak,Używane,True,140 g/km,Tak,Tak,True,,True,,,,,,True,True,True,True,,,,,,,,,True,True,,,,,,True,,Tak,24/02/2006,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,2500,"13:10, 6 lutego 2021",6081586810,Firmy,Osobowe,Ford,Focus,1.8 TDCi Ghia,Mk1 (1998-2004),2002,337 000 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,DWR94390,,,Używane,True,,Tak,,True,True,True,,,,True,,,True,True,,,True,True,True,,,,True,True,True,,,,,,True,,Tak,14/03/2002,True,,Tak,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1901,35900,"13:09, 6 lutego 2021",6081254659,Firmy,Osobowe,Ford,Fiesta,1.25,Mk7 (2008-),2017,58 242 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czerwony,Tak,Polska,,,Tak,Używane,True,122 g/km,Tak,Tak,True,True,True,,True,,,True,True,True,True,True,,,,,,,,True,True,True,,True,,,,,True,,,True,,,Tak,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,19999,"13:08, 6 lutego 2021",6081409514,Firmy,Osobowe,Ford,Mondeo,2.0 Ghia X,Mk4 (2007-2014),2009,234 000 km,1 999 cm3,Benzyna+LPG,145 KM,Manualna,Na przednie koła,Sedan,4,5,Szary,Tak,Niemcy,,Tak,Tak,Używane,,189 g/km,Tak,,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,,,True,True,Tak,,True,,Tak,,,True,True,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,139000,"13:08, 6 lutego 2021",6081770915,Osoby prywatnej,Osobowe,Ford,F150,,,2017,45 000 km,3 490 cm3,Benzyna,375 KM,Automatyczna,,SUV,4,6,Srebrny,Tak,Kanada,,Tak,,Używane,True,,Tak,Tak,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,,True,True,,True,,True,Tak,,True,True,Tak,,,,True,,True,True,True,,True,,,True,True,True,True,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,
1904,29900,"13:07, 6 lutego 2021",6081343806,Osoby prywatnej,Osobowe,Ford,Focus,1.6 TDCi DPF Start-Stopp-System,Mk3 (2010-),2014,182 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,Niemcy,,Tak,Tak,Używane,True,109 g/km,Tak,,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,,True,,,,,,,,True,True,,,True,True,,,,True,,Tak,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,
1905,10500,"13:07, 6 lutego 2021",6077422282,Osoby prywatnej,Osobowe,Ford,C-MAX,1.8 TDCi Ghia,I (2003-2010),2007,271 307 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,Minivan,5,5,Szary,Tak,,,,,Używane,,143 g/km,,,True,True,True,True,True,,True,True,True,True,True,True,,,True,,,True,,True,True,True,,True,True,,,True,,Tak,22/08/2007,True,,Tak,,,,True,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,4500,"13:06, 6 lutego 2021",6082060485,Osoby prywatnej,Osobowe,Ford,Focus,,Mk2 (2004-2011),2006,230 598 km,1 997 cm3,Diesel,136 KM,Manualna,,Kombi,4,,Inny kolor,Tak,,,,,Używane,,,Tak,,True,True,True,,,,,,,,True,True,,,,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,16500,"13:05, 6 lutego 2021",6081343803,Firmy,Osobowe,Ford,S-Max,,I (2006-2015),2007,223 000 km,2 000 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,5,Niebieski,,,,,,Używane,,,Tak,,True,,,,,,,True,,True,True,True,True,True,True,,,,,True,,True,,True,,,True,True,True,Tak,,True,,Tak,,,,True,,,,True,True,,,,,,True,,,,Tak,,,,True,,,,,,,True,,,,,,290 PLN,,,,,,,,,,,,,,,,,,,,,
1908,7300,"13:05, 6 lutego 2021",6077341231,Firmy,Osobowe,Ford,Fiesta,1.6 Trend,Mk6 (2002-2008),2007,217 000 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,,AUTAdo10.pl,Tak,Tak,Używane,,153 g/km,,Tak,True,True,True,,,,,,,True,True,,,,True,,,,,True,True,True,,True,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1909,59900,"13:05, 6 lutego 2021",6081800690,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Gold X (Trend) PowerShift,Mk5 (2014-),2016,79 000 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,Polska,KR1V920,Tak,Tak,Używane,,125 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,,07/12/2016,True,True,Tak,Tak,,True,True,,True,True,True,True,True,True,True,True,True,True,,,,Tak,,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,59900,"13:05, 6 lutego 2021",6081533570,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Gold X (Trend) PowerShift,Mk5 (2014-),2016,80 000 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,Polska,KR1V915,Tak,Tak,Używane,,125 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,,07/12/2016,True,True,Tak,Tak,,True,True,,True,True,True,True,True,True,True,True,True,True,,,,Tak,,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,18900,"13:03, 6 lutego 2021",6075000448,Firmy,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2007,194 899 km,1 999 cm3,Benzyna,145 KM,Manualna,,Kombi,5,5,Czarny,Tak,,,,Tak,Używane,,,Tak,,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,Tak,,True,,Tak,,,True,True,,True,,True,True,True,True,,True,True,,,,,Tak,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,4700,"13:03, 6 lutego 2021",6082059432,Osoby prywatnej,Osobowe,Ford,Fusion,1.4,,2006,288 000 km,1 388 cm3,Benzyna,80 KM,Manualna,,Sedan,5,5,Niebieski,,,,,,Używane,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,32000,"13:00, 6 lutego 2021",6081408535,Firmy,Osobowe,Ford,Fiesta,1.5 EcoBoost ST Edition ASS,Mk8 (2017-),2019,20 000 km,1 499 cm3,Benzyna,200 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Niebieski,Tak,Włochy,,,Tak,Używane,,,,Tak,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,,,True,,True,,True,True,True,True,True,,True,True,True,True,True,,,,,,,True,True,True,True,,,,True,True,,,,True,,True,Tak,True,,,,,,,,,,,,,,,,,,
1914,28900,"13:00, 6 lutego 2021",6076831899,Firmy,Osobowe,Ford,Focus,1.5 TDCi Titanium,Mk3 (2010-),2015,228 000 km,1 498 cm3,Diesel,95 KM,Manualna,Na przednie koła,Kombi,5,,Biały,,Niemcy,,,Tak,Używane,,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,,,True,True,True,,True,True,True,True,True,,,True,True,True,,,,,True,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,23700,"13:00, 6 lutego 2021",6082059629,Firmy,Osobowe,Ford,Fiesta,,Mk7 (2008-),2013,149 000 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Srebrny,Tak,Niemcy,666666,,Tak,Używane,True,,,,True,True,True,,,,True,,,True,True,True,True,True,,,,,,True,True,True,,True,True,,True,,True,Tak,27/12/2013,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,64944,"12:59, 6 lutego 2021",6077894660,Firmy,Osobowe,Ford,Focus,1.0 EcoBoost Titanium,Mk4 (2018-),2018,26 054 km,999 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Polska,,Tak,Tak,Używane,,108 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,18/11/2019,True,True,Tak,Tak,True,,True,,True,True,True,True,True,True,,True,True,True,True,,Tak,Tak,,True,,True,True,True,True,,True,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,
1917,4300,"12:59, 6 lutego 2021",6074651792,Osoby prywatnej,Osobowe,Ford,Fiesta,1.25,Mk6 (2002-2008),2004,209 133 km,1 242 cm3,Benzyna+LPG,75 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Srebrny,Tak,,,,,Używane,,,Tak,,True,True,True,,,,,,True,,,True,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,7600,"12:58, 6 lutego 2021",6072973052,Osoby prywatnej,Osobowe,Ford,Fiesta,,Mk6 (2002-2008),2005,194 312 km,1 400 cm3,Diesel,68 KM,Manualna,,Auta małe,,,Czarny,,,,Tak,Tak,Używane,,,,,True,True,True,,True,True,True,,True,True,True,True,,,True,True,True,,,True,True,True,,True,,True,True,True,,,,True,,,,,,,,True,True,,True,True,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,19999,"12:58, 6 lutego 2021",6071913914,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk4 (2007-2014),Mk4 (2007-2014),2008,162 834 km,1 800 cm3,Benzyna,116 KM,Manualna,Na przednie koła,Kombi,,,Czarny,,Niemcy,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,17900,"12:58, 6 lutego 2021",6081096057,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Ambiente,Mk4 (2007-2014),2010,208 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,Niemcy,,Tak,Tak,Używane,,156 g/km,,,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,,Tak,,,True,True,,True,True,True,True,,True,,True,True,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1921,40900,"12:56, 6 lutego 2021",6080459823,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2015,70 000 km,,Elektryczny,145 KM,Automatyczna,Na przednie koła,Auta miejskie,5,5,Biały,Tak,,,,,Używane,,,Tak,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,Tak,,True,True,Tak,,,,True,,True,True,True,True,True,True,True,True,True,True,True,,,Tak,,True,True,True,True,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1922,29900,"12:55, 6 lutego 2021",6081666002,Osoby prywatnej,Osobowe,Ford,Focus,1.6 EcoBoost Titanium,Mk3 (2010-),2011,179 520 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kompakt,5,5,Czerwony,Tak,Włochy,EG753HA,Tak,,Używane,,139 g/km,,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,Tak,04/03/2011,True,True,,,,,True,,,True,True,True,,True,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,22900,"12:55, 6 lutego 2021",6077042028,Firmy,Osobowe,Ford,C-MAX,,II (2010-),2015,256 000 km,1 600 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Biały,Tak,Inny,,Tak,Tak,Używane,,,,Tak,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,,,,True,True,Tak,,True,True,Tak,,,True,True,,True,,True,True,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,34990,"12:54, 6 lutego 2021",6081343676,Osoby prywatnej,Osobowe,Ford,Focus,1.5 TDCi SYNC Edition,Mk3 (2010-),2017,156 985 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Polska,,Tak,Tak,Używane,,105 g/km,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,,,,True,,,True,,,,,,,,True,True,True,True,True,,,True,True,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,29900,"12:54, 6 lutego 2021",6082060088,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2012,97 000 km,1 596 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,,Niemcy,,,Tak,Używane,,,,Tak,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,Tak,,,True,True,,True,True,True,True,True,,,,True,True,,,Tak,Tak,,True,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,21950,"12:54, 6 lutego 2021",6081665930,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2011,215 000 km,1 600 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,Tak,Tak,Używane,True,,,,True,True,True,,True,True,True,True,,True,True,True,,,True,True,,,,True,True,True,,True,True,,True,True,True,Tak,,True,,,,,,,,True,True,True,,,,,True,True,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,26500,"12:53, 6 lutego 2021",6080116558,Osoby prywatnej,Osobowe,Ford,S-Max,2.0 TDCi Titanium,I (2006-2015),2009,178 000 km,1 997 cm3,Diesel,115 KM,Manualna,Na przednie koła,Minivan,5,5,Złoty,Tak,Niemcy,,,,Używane,,159 g/km,,,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,Tak,,True,True,Tak,,,,True,,True,True,True,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1928,51990,"12:52, 6 lutego 2021",6082059873,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Titanium PowerShift,Mk5 (2014-),2015,158 000 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,,Używane,,123 g/km,,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,Tak,08/06/2015,True,,,,True,True,,True,True,True,True,True,,True,True,True,True,True,True,,,,,,,True,True,,,,True,,True,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,
1929,25000,"12:51, 6 lutego 2021",6081253604,Osoby prywatnej,Osobowe,Ford,Grand C-MAX,,,2011,203 740 km,1 997 cm3,Diesel,163 KM,Manualna,,Minivan,5,,Czarny,,,DKL 21098,,,Używane,,,,,True,True,True,,,,,,,True,True,True,,,,,,,,True,True,,,,,,,,,,07/12/2011,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,29900,"12:51, 6 lutego 2021",6080285277,Firmy,Osobowe,Ford,Focus,1.6 TDCi DPF,Mk3 (2010-),2014,133 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,,Biały,,Niemcy,,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,22000,"12:49, 6 lutego 2021",6081585739,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 FF Ghia,Mk4 (2007-2014),2010,254 000 km,1 999 cm3,Benzyna+LPG,145 KM,Manualna,Na przednie koła,Sedan,5,5,Inny kolor,Tak,,,,,Używane,,184 g/km,Tak,,True,True,True,True,True,True,,,,True,True,True,True,,True,,,,True,True,True,True,,True,,,,,True,,21/10/2010,True,,,Tak,,,True,,True,True,True,True,,,,,,,,,,,,,True,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,
1932,40800,"12:49, 6 lutego 2021",6058094588,Osoby prywatnej,Osobowe,Ford,Kuga,I (2008-2012),I (2008-2012),2012,169 300 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,SUV,5,5,Inny kolor,,Niemcy,,Tak,Tak,Używane,,,Tak,,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,,True,True,,,,True,True,,True,True,True,True,True,,,True,True,True,,Tak,,,,,,,,True,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1933,90405,"12:48, 6 lutego 2021",6081251827,Firmy,Osobowe,Ford,Transit,,VI (2006-),2017,68 000 km,1 995 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,7,Biały,,Polska,,Tak,Tak,Używane,True,,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,,True,True,Tak,Tak,,True,,,True,True,,,,,,,,True,,Tak,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,29850,"12:48, 6 lutego 2021",6080108450,Osoby prywatnej,Osobowe,Ford,C-MAX,2.0 TDCi Titanium MPS6,II (2010-),2012,193 000 km,1 997 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Minivan,5,5,Srebrny,Tak,Niemcy,KCHO6560,Tak,Tak,Używane,,154 g/km,Tak,,True,True,True,,True,True,True,,,True,True,True,True,True,True,,,,True,True,True,True,,True,True,True,True,,True,,,True,,,,,,True,,True,True,True,True,,,,True,True,True,,Tak,,,True,True,True,,,True,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1935,64575,"12:47, 6 lutego 2021",6082059836,Firmy,Osobowe,Ford,Transit Custom,,,2015,121 500 km,2 198 cm3,Diesel,125 KM,Manualna,Na przednie koła,Minivan,4,9,Srebrny,Tak,Austria,,,,Używane,True,,Tak,,True,True,True,True,,,,True,True,True,True,True,,,,True,,,True,True,True,True,True,True,,True,True,True,True,,,True,,,Tak,,,,,,,,,,True,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,5900,"12:47, 6 lutego 2021",6082059645,Osoby prywatnej,Osobowe,Ford,Galaxy,1.9 TDI Trend,Mk2 (2000-2005),2001,405 000 km,1 896 cm3,Diesel,115 KM,Manualna,Na przednie koła,Minivan,5,7,Srebrny,,,,,,Używane,,,,,True,True,True,,,True,,,,,True,True,,,,True,,,,True,True,True,,,,True,True,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,True,,,,,True,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1937,15900,"12:47, 6 lutego 2021",6080760981,Firmy,Osobowe,Ford,Focus,1.6 TDCi Platinium X,Mk2 (2004-2011),2010,239 410 km,1 560 cm3,Diesel,109 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,,Niemcy,,Tak,Tak,Używane,,119 g/km,,,True,True,True,,True,True,True,,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,Tak,23/03/2010,True,True,Tak,,,,True,,True,True,True,True,True,,,True,True,True,,,Tak,,,True,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,11999,"12:46, 6 lutego 2021",6082057954,Osoby prywatnej,Osobowe,Ford,Focus,1.6 TDCi,Mk2 (2004-2011),2009,245 000 km,1 560 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,,Francja,LKR36712,Tak,,Używane,,118 g/km,Tak,,True,True,True,True,True,True,,,,True,True,True,,True,,,,,True,True,True,True,,,,,True,True,,,28/09/2009,True,,,,,,,,,True,,True,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,41900,"12:45, 6 lutego 2021",6078701208,Firmy,Osobowe,Ford,Kuga,2.0 TDCi 4WD Titanium,I (2008-2012),2012,170 000 km,1 997 cm3,Diesel,140 KM,Manualna,4x4 (dołączany ręcznie),SUV,5,5,Czarny,,Niemcy,,Tak,Tak,Używane,,154 g/km,,Tak,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,Tak,,,True,True,,True,True,True,True,True,,,True,True,,True,,Tak,,,,,,True,True,True,True,True,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,
1940,13900,"12:45, 6 lutego 2021",6081665517,Firmy,Osobowe,Ford,Fusion,1.4 Ambiente,,2009,160 000 km,1 388 cm3,Benzyna,80 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Brązowy,,,,,,Używane,True,154 g/km,,,True,True,True,,,,,,,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,60000,"12:43, 6 lutego 2021",6080002158,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Trend,Mk5 (2014-),2017,137 730 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,Polska,WW0158X,Tak,Tak,Używane,,,Tak,Tak,True,True,True,True,,True,,True,,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,,,True,True,,09/11/2017,True,,,Tak,,True,True,,True,True,True,True,True,,,,,True,,,,,,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
