,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Światła przeciwmgielne,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła LED,Tempomat,Metalik,Możliwość finansowania,CD,Tapicerka welurowa,Hak,Podgrzewana przednia szyba,Zmieniarka CD,HUD (wyświetlacz przezierny),Ogranicznik prędkości,Odtwarzacz DVD,Faktura VAT,VAT marża,Łopatki zmiany biegów,Elektrochromatyczne lusterka boczne,Światła Xenonowe,Klimatyzacja manualna,Numer rejestracyjny pojazdu,Leasing,Miesięczna rata,Okres gwarancji producenta,Gwarancja dealerska (w cenie),Szyberdach,Klimatyzacja czterostrefowa,Dach panoramiczny,lub do (przebieg km),Tuner TV,Akryl (niemetalizowany),Regulowane zawieszenie,Filtr cząstek stałych,Radio niefabryczne,Matowy,Uszkodzony,Ogrzewanie postojowe,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Tuning,Homologacja ciężarowa,Podgrzewane tylne siedzenia,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik),VIN,Warranty if agreed with the buyer
4132,31900,"18:57, 4 lutego 2021",6076469201,Firmy,Osobowe,Toyota,Avensis,2.0 D-4D Luna,III (2009-),2013,228 392 km,1 998 cm3,Diesel,124 KM,Manualna,Na przednie koła,120 g/km,Kombi,5,5,Czarny,,Polska,20/12/2013,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,,True,True,,True,,,,,,True,True,True,True,,,,,,,True,,True,,True,,True,True,True,True,True,True,,,True,,,True,,True,True,,,Tak,Tak,True,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,17200,"18:51, 4 lutego 2021",6081324972,Osoby prywatnej,Osobowe,Toyota,Yaris,1.0 Luna EU5,III (2011-),2012,269 600 km,998 cm3,Benzyna+LPG,69 KM,Manualna,Na przednie koła,118 g/km,Auta miejskie,5,5,Inny kolor,,Polska,,,,Tak,,Używane,True,True,True,True,,,,,True,True,,,,,,,,True,True,True,,,,,,,,True,,,,,,True,True,True,True,True,,,,True,True,,True,,True,,,,Tak,Tak,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,64900,"18:51, 4 lutego 2021",6077423016,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2017,12 451 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Sedan,4,5,Brązowy,,Polska,02/07/2018,Tak,Tak,,,Używane,True,True,True,,,,,True,True,True,True,,,,,True,,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,75153,"18:50, 4 lutego 2021",6081216178,Firmy,Osobowe,Toyota,ProAce,,,2020,10 km,1 498 cm3,Diesel,100 KM,Manualna,Na przednie koła,,Minivan,4,3,Biały,,Polska,,,,Tak,Tak,Używane,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,Tak,,,,,,,,,Tak,,,,,True,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
4136,47999,"18:49, 4 lutego 2021",6081973401,Firmy,Osobowe,Toyota,Auris,1.6 Comfort,II (2012-),2016,108 500 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,138 g/km,Kombi,5,5,Czarny,Tak,Polska,11/08/2016,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,,,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,True,,,,,,True,,Tak,,,True,,,PO1U175,Tak,,,6 miesięcy,,,,,,,,,,,,,,,,,,,,,,
4137,18900,"18:47, 4 lutego 2021",6081324917,Osoby prywatnej,Osobowe,Toyota,Corolla Verso,1.8 Gold + 7os MM,,2008,165 000 km,1 794 cm3,Benzyna,129 KM,Automatyczna,Na przednie koła,179 g/km,Minivan,5,7,Szary,,,,,,Tak,,Używane,True,True,True,True,,,,True,,True,,,,,,True,,True,True,True,,,,,,,,,,,,,,,True,True,True,True,,,,True,,True,,True,True,,,True,,,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,65500,"18:46, 4 lutego 2021",6078987312,Osoby prywatnej,Osobowe,Toyota,Prius+,,,2017,177 350 km,1 798 cm3,Hybryda,136 KM,Automatyczna,Na przednie koła,,Minivan,5,7,Czarny,,Inny,,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,True,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
4139,89900,"18:46, 4 lutego 2021",6081771462,Firmy,Osobowe,Toyota,Prius,1.8 Hybrid Premium,IV (2015-2020),2016,44 394 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Na przednie koła,70 g/km,Kompakt,5,5,Szary,,Holandia,,Tak,,,,Używane,True,True,True,True,,,True,,,,True,True,True,,True,,,True,True,True,True,True,,True,,,True,True,True,,True,True,True,True,True,True,True,,True,,,,,True,,,,,True,True,Tak,,,,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,102900,"18:45, 4 lutego 2021",6077422124,Firmy,Osobowe,Toyota,C-HR,,,2019,20 000 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Szary,,Polska,28/05/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,True,,,,,,,,,Tak,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,101500,"18:45, 4 lutego 2021",6078815854,Firmy,Osobowe,Toyota,C-HR,,,2019,15 968 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Biały,Tak,Polska,14/10/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,Tak,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,64900,"18:45, 4 lutego 2021",6081087368,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2018,20 163 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Sedan,4,5,Szary,,Polska,13/05/2019,Tak,Tak,,Tak,Używane,True,True,True,,,,,True,True,True,,,,,,True,True,True,True,True,True,,,,,,True,True,,,,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,Tak,Tak,,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,13999,"18:43, 4 lutego 2021",6080646098,Firmy,Osobowe,Toyota,RAV4,1.8 VVT-i 4x2,II (2000-2005),2002,303 686 km,1 794 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,SUV,5,5,Niebieski,,,,Tak,,,,Używane,True,True,True,True,,,,,,,,,,,,,,True,True,True,True,,,,,,,,,,,,,,True,True,True,True,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,95500,"18:41, 4 lutego 2021",6075929967,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,20 883 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Niebieski,,Polska,03/07/2019,Tak,Tak,Tak,Tak,Używane,,True,True,,,,,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,62500,"18:41, 4 lutego 2021",6081559685,Firmy,Osobowe,Toyota,Yaris,Hybrid 100 Premium,III (2011-),2018,23 500 km,1 497 cm3,Hybryda,75 KM,Automatyczna,Na przednie koła,84 g/km,Auta miejskie,5,5,Inny kolor,,Polska,13/12/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,,,True,,True,,True,True,True,True,,,,,,True,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,,,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,13/12/2021,,,,,,,,,,,,,,,,,,,,,,,
4146,71900,"18:40, 4 lutego 2021",6081559675,Osoby prywatnej,Osobowe,Toyota,Auris,Hybrid 135 Prestige,II (2012-),2018,99 800 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Na przednie koła,95 g/km,Kombi,5,5,Biały,Tak,Polska,22/01/2019,Tak,,Tak,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,Tak,,,,,,WX5752A,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,75900,"18:40, 4 lutego 2021",6081601420,Osoby prywatnej,Osobowe,Toyota,C-HR,1.2 T Comfort,,2019,25 500 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,Polska,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,,True,True,,,,,True,True,True,True,True,True,True,,True,,,True,True,,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,,,,,,,,,True,,Tak,,,,,,KR6MN70,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,17500,"18:39, 4 lutego 2021",6081591079,Osoby prywatnej,Osobowe,Toyota,Yaris,1.0 Luna A/C,II (2005-2011),2006,116 658 km,998 cm3,Benzyna,69 KM,Manualna,Na przednie koła,127 g/km,Auta miejskie,5,5,Niebieski,,Polska,15/01/2007,Tak,,Tak,,Używane,True,True,True,,,,,,,,,,,,,,,True,True,True,True,,,,,,,True,,,True,,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,SH2005C,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,14900,"18:37, 4 lutego 2021",6079266530,Osoby prywatnej,Osobowe,Toyota,Yaris,1.33 Sol,II (2005-2011),2009,245 000 km,1 329 cm3,Benzyna,100 KM,Manualna,,,Auta miejskie,5,5,Czarny,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,30900,"18:36, 4 lutego 2021",6081324700,Osoby prywatnej,Osobowe,Toyota,Aygo,x-shift,II (2014-),2016,54 000 km,998 cm3,Benzyna,69 KM,Automatyczna,Na przednie koła,,Auta małe,5,4,Biały,,,20/05/2016,Tak,,Tak,Tak,Używane,True,True,True,True,,True,,,True,True,,,,,,,,True,,True,,True,,,,,,True,,,,True,,True,True,True,True,True,True,,,,True,,True,,True,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,16950,"18:36, 4 lutego 2021",6081346914,Osoby prywatnej,Osobowe,Toyota,Yaris,1.33 Sol,II (2005-2011),2010,177 336 km,1 329 cm3,Benzyna,100 KM,Manualna,Na przednie koła,125 g/km,Auta miejskie,3,5,Szary,,Niemcy,17/04/2010,,,Tak,Tak,Używane,True,True,True,,,,,,True,True,,True,,,,,,True,True,True,True,,,,,,,True,,,,,,True,True,True,True,True,,,,True,,,,True,True,,,,Tak,Tak,True,True,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,83900,"18:35, 4 lutego 2021",6081972890,Firmy,Osobowe,Toyota,C-HR,,,2017,60 765 km,1 797 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Szary,,Polska,01/08/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,True,,,,,,,,,Tak,,,,,TK1996T,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,11200,"18:34, 4 lutego 2021",6079670591,Osoby prywatnej,Osobowe,Toyota,Camry Solara,,,2000,176 256 km,2 198 cm3,Benzyna,135 KM,Automatyczna,Na przednie koła,,Sedan,2,5,Czarny,,Kanada,05/10/2000,Tak,,,Tak,Używane,True,True,True,True,,,,,True,True,,,,,,True,,True,True,,True,,,True,True,True,,True,,,,,,,True,True,True,True,,,,,,,,,,,,True,Tak,,True,,,,,,,,,Tak,,,,True,,,,,,,,,176 240 km,,,,,,,,,,,,,,,,,,
4154,68000,"18:31, 4 lutego 2021",6081580997,Osoby prywatnej,Osobowe,Toyota,Avensis,1.8 Active,III (2009-),2017,23 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,140 g/km,Kombi,5,5,Czarny,,,21/06/2017,Tak,,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,,True,,,,,True,,True,True,True,True,,,True,,,,True,,True,,True,,True,True,True,True,True,True,True,True,,,,,,True,True,True,True,Tak,,True,,,,,,True,,,,,,,,WI391GC,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,67900,"18:31, 4 lutego 2021",6066490159,Firmy,Osobowe,Toyota,Auris,,II (2012-),2016,70 067 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Biały,Tak,Polska,10/02/2017,Tak,Tak,,,Używane,True,True,True,,,,,True,True,True,,True,,,,True,,True,True,True,True,True,,,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,15900,"18:29, 4 lutego 2021",6081601163,Osoby prywatnej,Osobowe,Toyota,Verso S,1.4 D-4D,,2013,162 000 km,1 364 cm3,Diesel,90 KM,Manualna,Na przednie koła,113 g/km,Minivan,5,5,Niebieski,,Polska,22/07/2013,,,,,Używane,True,True,True,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,PGS41078,,,,,,,,,,,,,,,,,,,,,,,,,,
4157,30999,"18:27, 4 lutego 2021",6079718543,Osoby prywatnej,Osobowe,Toyota,Avensis,,III (2009-),2009,188 250 km,1 798 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,Tak,Niemcy,01/08/2009,,,,,Używane,True,True,True,True,,True,,True,,True,True,True,True,True,,True,,True,True,True,True,,,True,,,,True,,,True,,,True,True,True,True,True,,,,True,,True,True,True,True,True,,True,Tak,Tak,True,,True,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,42000,"18:26, 4 lutego 2021",6078696829,Osoby prywatnej,Osobowe,Toyota,Yaris,1.5 Selection,III (2011-),2017,25 000 km,1 496 cm3,Benzyna,111 KM,Manualna,Na przednie koła,109 g/km,Auta miejskie,5,5,Czerwony,,,,,,,,Używane,True,True,True,,True,True,,,True,True,True,True,,,,True,True,True,True,True,True,True,,True,,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,67900,"18:25, 4 lutego 2021",6079838656,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2018,88 470 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,,Polska,09/08/2018,Tak,Tak,,Tak,Używane,True,True,True,,,True,,True,True,True,True,True,,,,True,,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,70900,"18:25, 4 lutego 2021",6077930234,Firmy,Osobowe,Toyota,Auris,,II (2012-),2017,37 500 km,1 798 cm3,Hybryda,135 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Biały,,Polska,24/04/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,,True,,,True,True,,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,Tak,True,,,,,,,,,Tak,,,,,CMG3N93,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
4161,53500,"18:25, 4 lutego 2021",6081087239,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2017,78 896 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Sedan,4,5,Biały,,Polska,13/03/2017,Tak,,Tak,Tak,Używane,True,True,True,True,,,True,True,True,True,True,,,,,True,,True,True,True,True,True,,True,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
4162,99000,"18:25, 4 lutego 2021",6078466817,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,10 191 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,06/09/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,True,,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,Tak,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,38900,"18:25, 4 lutego 2021",6071753074,Firmy,Osobowe,Toyota,Auris,,II (2012-),2016,164 106 km,1 364 cm3,Diesel,90 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,Polska,13/04/2016,Tak,Tak,,Tak,Używane,True,True,True,,,,,,True,True,,True,,,,,,True,True,,True,,,,,,,True,,True,,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,,,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
4164,144800,"18:25, 4 lutego 2021",6071406020,Firmy,Osobowe,Toyota,Proace Verso,,,2018,19 000 km,1 997 cm3,Diesel,177 KM,Automatyczna,Na przednie koła,,Minivan,5,8,Brązowy,,Polska,14/11/2018,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,55900,"18:25, 4 lutego 2021",6080191986,Firmy,Osobowe,Toyota,Corolla,,Seria E16 (2012-2019),2018,57 811 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Sedan,4,5,Biały,,Polska,11/10/2018,,,,,Używane,True,True,True,,,,,True,True,True,True,True,,True,,True,,True,True,True,True,True,,,,,True,True,,True,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
4166,14899,"18:25, 4 lutego 2021",6081770789,Osoby prywatnej,Osobowe,Toyota,Yaris,1.3 VVT-i,II (2005-2011),2007,199 000 km,1 298 cm3,Benzyna,87 KM,Manualna,Na przednie koła,141 g/km,Auta miejskie,5,5,Szary,,Niemcy,30/11/2007,,,Tak,Tak,Używane,True,True,True,True,,,,,,True,,,,,,,,True,True,True,,,,,,,,True,,,,,,True,True,True,True,,,,,,,,True,,,,,,Tak,Tak,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,5999,"18:24, 4 lutego 2021",6081324371,Firmy,Osobowe,Toyota,Avensis,2.0 D-4D High,II (2003-2009),2004,331 000 km,1 995 cm3,Diesel,116 KM,Manualna,Na przednie koła,170 g/km,Kombi,5,5,Srebrny,,Niemcy,,Tak,,,,Używane,True,True,True,True,,,,True,,,,,,True,,True,,True,True,True,True,,,,,,,True,,,,,,True,True,True,True,True,,,,True,,True,,,True,,,,Tak,,,True,,,,,,,,Tak,,,,,KCHWX09,,,,,,,,,,,,,,,,,,,,,,,,,,
4168,82900,"18:24, 4 lutego 2021",6081087304,Firmy,Osobowe,Toyota,Auris,,II (2012-),2018,62 768 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Biały,Tak,Polska,11/12/2018,Tak,Tak,Tak,Tak,Używane,True,,,,,True,True,True,True,True,,True,True,,,True,,True,,,,,,True,,,True,True,True,,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,,,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,17500,"18:24, 4 lutego 2021",6081972599,Osoby prywatnej,Osobowe,Toyota,Corolla Verso,1.8 Sol,,2006,259 000 km,1 794 cm3,Benzyna+LPG,129 KM,Manualna,Na przednie koła,,Minivan,5,5,Srebrny,,Finlandia,,Tak,,,,Używane,True,True,True,,,True,,True,,,True,,True,,,True,,True,True,True,True,,,,,,,True,,,,,,True,True,True,True,True,,,True,,,True,True,True,True,,,True,Tak,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,7400,"18:23, 4 lutego 2021",6078610873,Firmy,Osobowe,Toyota,Corolla Verso,2.0 D-4D Terra,,2002,249 000 km,1 995 cm3,Diesel,90 KM,Manualna,Na przednie koła,,Minivan,5,5,Niebieski,,Niemcy,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,,,True,True,True,,True,,True,,True,,True,True,True,True,,,,,True,,True,,True,,,,True,True,True,True,True,,,True,True,True,True,True,,True,True,,,Tak,Tak,True,True,,,,,,,,Tak,,True,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
4171,79900,"18:21, 4 lutego 2021",6081215508,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,23 669 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Srebrny,,Polska,23/08/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,18250,"18:21, 4 lutego 2021",6081770772,Osoby prywatnej,Osobowe,Toyota,Yaris,1.33 VVT-i,II (2005-2011),2009,150 000 km,1 329 cm3,Benzyna,101 KM,Manualna,Na przednie koła,120 g/km,Auta miejskie,5,5,Czarny,,Niemcy,,Tak,,Tak,,Używane,True,True,True,,,,,,True,True,,True,,True,,,,True,True,True,,,,,,,,True,,,,True,,True,True,True,True,True,,,,True,,,True,True,True,,,,Tak,Tak,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4173,24500,"18:21, 4 lutego 2021",6057577929,Osoby prywatnej,Osobowe,Toyota,Avensis,,III (2009-),2011,290 000 km,1 598 cm3,Benzyna,136 KM,Manualna,Na przednie koła,,Sedan,4,5,Srebrny,,Polska,,Tak,Tak,,,Używane,True,True,True,True,,,,,True,True,,True,,,,True,,True,True,True,,,,,,,,True,,,,,,True,True,True,True,True,True,,,True,,True,True,True,True,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4174,13700,"18:20, 4 lutego 2021",6081971830,Firmy,Osobowe,Toyota,RAV4,2.0 D-4D 4x4,II (2000-2005),2002,288 000 km,1 995 cm3,Diesel,116 KM,Manualna,4x4 (dołączany automatycznie),190 g/km,SUV,5,5,Zielony,,,,,,,,Używane,True,True,True,,,,,,,,,,,,,True,,True,True,True,True,,,,,,,,,,,,,,True,True,True,,,,,,,,,,True,,,,,Tak,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4175,38900,"18:18, 4 lutego 2021",6081559423,Osoby prywatnej,Osobowe,Toyota,Verso,1.8 Sol plus EU5,,2012,159 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,162 g/km,Minivan,5,5,Biały,,Niemcy,,,Tak,Tak,,Używane,True,True,True,True,,True,,True,True,,True,True,,True,True,True,,True,True,True,True,,,True,,True,,True,True,,True,True,,True,True,True,True,True,True,,,,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4176,13700,"18:15, 4 lutego 2021",6081680320,Osoby prywatnej,Osobowe,Toyota,Yaris,1.0 Luna A/C,II (2005-2011),2008,170 000 km,998 cm3,Benzyna,69 KM,Manualna,Na przednie koła,127 g/km,Auta miejskie,5,5,Inny kolor,Tak,Niemcy,,,,Tak,Tak,Używane,True,True,True,True,,,,,True,True,,True,,,,,,True,True,True,True,,,,,,,True,,,,,,,,True,True,True,,,True,True,,,True,,True,,,,Tak,Tak,True,True,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,16300,"18:15, 4 lutego 2021",6081770552,Firmy,Osobowe,Toyota,Auris,,,2007,153 373 km,1 995 cm3,Diesel,126 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,,,11/05/2007,Tak,,,,Używane,True,True,,,,,,True,,True,,,,,,True,,True,,True,,,,,,,True,True,,,True,,,True,,,True,True,True,,,True,True,True,,,True,,,True,Tak,Tak,,,True,,,,,,,,,,,,,Tak,120 PLN,,,,,,,,,,,,,,,,,,,,,,,,
