,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Hak,Komputer pokładowy,Podgrzewane przednie siedzenia,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektryczne szyby tylne,Isofix,Kurtyny powietrzne,Poduszki boczne tylne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Podgrzewane lusterka boczne,Relingi dachowe,Emisja CO2,Pierwszy właściciel,Bezwypadkowy,Gniazdo AUX,Ogranicznik prędkości,Poduszki boczne przednie,Światła LED,Bluetooth,Czujniki parkowania przednie,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Czujniki parkowania tylne,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tempomat,Kraj pochodzenia,Klimatyzacja manualna,VAT marża,Możliwość finansowania,Serwisowany w ASO,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Tapicerka skórzana,Światła Xenonowe,Akryl (niemetalizowany),Odtwarzacz DVD,Radio niefabryczne,Tapicerka welurowa,VIN,Perłowy,Kamera cofania,Leasing,Dach panoramiczny,HUD (wyświetlacz przezierny),Asystent parkowania,Regulowane zawieszenie,Szyberdach,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,Podgrzewana przednia szyba,Podgrzewane tylne siedzenia,Tempomat aktywny,Faktura VAT,Uszkodzony,Łopatki zmiany biegów,Gwarancja dealerska (w cenie),Tuning,Okres gwarancji producenta,Klimatyzacja czterostrefowa,lub do (przebieg km),Miesięczna rata,Filtr cząstek stałych,Tuner TV,Ogrzewanie postojowe,Homologacja ciężarowa,Matowy,Zarejestrowany jako zabytek,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Warranty if agreed with the buyer,
4303,67637,"15:53, 3 lutego 2021",6080145980,Firmy,Osobowe,Renault,Trafic,(ENERGY) dCi 95 Start & Stop L2H1,III (2014-),2018,158 382 km,1 598 cm3,Diesel,95 KM,Manualna,Na przednie koła,Minivan,4,9,Czarny,Tak,26/03/2018,WE456SU,Tak,Używane,True,True,True,True,True,,,True,,True,,True,True,,,,,,,,True,True,True,,,True,,True,,,Tak,Tak,,,,,True,,True,,True,,,,,,True,,Polska,True,,Tak,,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4304,120000,"15:53, 3 lutego 2021",6081719439,Firmy,Osobowe,Renault,Captur,1.3 TCe Intens EDC,II (2019-),2020,2 581 km,1 332 cm3,Benzyna,160 KM,Automatyczna,,SUV,5,,Biały,,,,Tak,Używane,True,True,True,True,True,True,,True,,,,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,Tak,Tak,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,,,,Tak,Tak,,,,,,,,,,,Tak,True,Tak,,,,,,,True,True,,,,Tak,,,,,,,,,,,,,,,,,,,,
4305,25900,"15:51, 3 lutego 2021",6077978927,Firmy,Osobowe,Renault,Laguna,1.5 dCi Expression ESM,III (2007-),2014,264 123 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Sedan,5,5,Biały,,,,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,110 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,,,Tak,,Tak,True,True,,True,,,,,,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,44900,"15:51, 3 lutego 2021",6081531143,Firmy,Osobowe,Renault,Clio,0.9 Energy TCe Zen,IV (2012-2018),2019,15 096 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,05/12/2019,WN3375M,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,,,,True,,,True,True,,True,,,True,,True,,,Tak,Tak,,,True,,True,,True,,,True,True,True,,True,True,True,Polska,True,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4307,27900,"15:51, 3 lutego 2021",6081291782,Firmy,Osobowe,Renault,Scenic,1.4 16V TCE TomTom Edition,III (2009-2013),2012,186 300 km,1 397 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Minivan,5,7,Srebrny,Tak,30/04/2013,,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,,168 g/km,Tak,,,True,True,,True,,,True,True,True,,True,,,True,True,Polska,,Tak,Tak,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,39900,"15:49, 3 lutego 2021",6081908543,Firmy,Osobowe,Renault,Captur,,I (2013-2019),2016,54 191 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Beżowy,,,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,15/05/2021,,80 000 km,,,,,,,,,,,,,
4309,29700,"15:49, 3 lutego 2021",6080449669,Firmy,Osobowe,Renault,Trafic,2.0 16V Combi L2H1,II (2001-2014),2008,298 000 km,1 998 cm3,Benzyna,117 KM,Manualna,Na przednie koła,Minivan,4,8,Srebrny,Tak,,,Tak,Używane,True,True,True,True,,,True,,True,,True,True,True,,,,True,,,True,True,True,True,,,,,,,253 g/km,,Tak,,,,,,,,,,,,,,,,,,True,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,15900,"15:48, 3 lutego 2021",6079887826,Osoby prywatnej,Osobowe,Renault,Megane,1.9 dCi Dynamique,III (2008-2016),2009,176 000 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kompakt,5,5,Czerwony,,04/02/2009,,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,,,True,True,True,True,True,,True,True,,,,,,,,,,,True,,,,,True,,,,True,True,Francja,,Tak,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,24600,"15:47, 3 lutego 2021",6081291415,Osoby prywatnej,Osobowe,Renault,Laguna,Grandtour dCi 150 FAP,III (2007-),2010,169 500 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,18/10/2010,GKA8YU3,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,,True,153 g/km,,,,True,True,,True,,,True,,,True,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4312,27800,"15:46, 3 lutego 2021",6080422605,Firmy,Osobowe,Renault,Grand Scenic,Gr 1.5 dCi Limited,III (2009-2013),2014,181 000 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Minivan,5,7,Czarny,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,128 g/km,Tak,Tak,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,Niemcy,,Tak,Tak,Tak,True,,True,,,,True,,True,,Tak,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
4313,25700,"15:46, 3 lutego 2021",6080719237,Osoby prywatnej,Osobowe,Renault,Laguna,2.0 dCi Bose Edition,III (2007-),2011,170 000 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,136 g/km,Tak,Tak,True,True,,,True,True,True,True,True,True,True,True,,,True,True,Niemcy,,,Tak,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
4314,3200,"15:45, 3 lutego 2021",6080592027,Osoby prywatnej,Osobowe,Renault,Modus,1.5 dCi Confort Authentique,,2004,196 000 km,1 461 cm3,Diesel,80 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Niebieski,,15/12/2004,,,Używane,True,True,True,True,,,,,,,,True,True,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,Niemcy,True,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,63068,"15:44, 3 lutego 2021",6079965982,Firmy,Osobowe,Renault,Clio,1.0 TCe Zen,V (2019-),2020,1 km,999 cm3,Benzyna+LPG,100 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Biały,Tak,,,,Używane,True,True,True,True,True,,,True,,True,,True,True,,True,True,True,,,True,True,True,True,,True,True,True,True,True,100 g/km,,Tak,,True,True,True,True,,True,,,True,True,True,,True,True,True,Polska,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,24 miesięcy,,,,,,,,,,,,,,,,,
4316,19500,"15:44, 3 lutego 2021",6081908193,Firmy,Osobowe,Renault,Scenic,dCi 110,III (2009-2013),2011,250 000 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,,,,Tak,Używane,True,True,True,True,,,True,True,,True,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,,,128 g/km,,,True,,True,,,,,True,,,,True,,,,True,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4317,39900,"15:43, 3 lutego 2021",6081291334,Firmy,Osobowe,Renault,Scenic,1.2 TCe Energy Limited,III (2009-2013),2014,91 600 km,1 197 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Minivan,5,5,Szary,Tak,27/01/2015,EZDRA49,Tak,Używane,True,True,True,True,,,,True,,True,True,True,True,,True,True,True,True,,,,,True,True,,True,True,True,,140 g/km,Tak,Tak,,,True,,,,,,True,,True,True,,True,,True,Polska,,Tak,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,65500,"15:42, 3 lutego 2021",6081908152,Firmy,Osobowe,Renault,Megane,1.3 TCe FAP Limited EDC,IV (2016-),2019,42 301 km,1 332 cm3,Benzyna,140 KM,Automatyczna,Na przednie koła,Kombi,4,5,Szary,,,WN5517L,Tak,Używane,True,True,True,True,,,,True,,True,,True,True,,True,,True,True,,True,True,True,True,,True,,True,True,True,,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4319,3499,"15:42, 3 lutego 2021",6081908073,Osoby prywatnej,Osobowe,Renault,Twingo,1.2 Expression,I (1993-2007),2000,178 000 km,1 149 cm3,Benzyna,58 KM,Manualna,Na przednie koła,Auta małe,3,5,Niebieski,Tak,06/04/2000,,Tak,Używane,,True,True,True,,,,,,,,True,True,,,,,,,,True,True,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,Polska,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,13200,"15:42, 3 lutego 2021",6081291286,Firmy,Osobowe,Renault,Clio,SCe 75,V (2019-),2019,28 000 km,999 cm3,Benzyna,72 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Biały,,24/06/2010,FN877HC,,Używane,True,True,,,,,,,,,True,True,,,,,,,,,True,,,,,,,,,112 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
4321,44799,"15:41, 3 lutego 2021",6081908001,Firmy,Osobowe,Renault,Megane,,IV (2016-),2017,106 433 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,15/12/2017,WE939SE,Tak,Używane,True,True,True,True,,,,True,,True,,,True,,,True,,,,True,True,,True,,,True,True,,True,,,,,,True,,True,,True,,True,True,True,,,,,True,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4322,5999,"15:41, 3 lutego 2021",6081908039,Firmy,Osobowe,Renault,Clio,,II (1998-2012),2005,194 000 km,1 149 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,22/05/2005,,,Używane,True,True,True,True,,,,,,True,True,True,True,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,127000,"15:41, 3 lutego 2021",6081336829,Osoby prywatnej,Osobowe,Renault,Espace,1.6 dCi Energy Initiale Paris EDC 7os,V (2015-),2018,42 000 km,1 598 cm3,Diesel,160 KM,Automatyczna,Na przednie koła,Minivan,5,7,Fioletowy,Tak,,STA76577,Tak,Używane,True,True,True,True,True,True,,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,120 g/km,Tak,Tak,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,Polska,,,,Tak,,True,True,True,,,,,,,,True,,True,True,True,True,True,,True,True,True,True,True,,,,,,30/05/2021,,150 000 km,,Tak,,,,,,,,,,,
4324,9500,"15:39, 3 lutego 2021",6081567178,Osoby prywatnej,Osobowe,Renault,Clio,,III (2005-2012),2007,178 000 km,1 149 cm3,Benzyna+LPG,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Inny kolor,Tak,21/01/2008,,,Używane,True,True,True,,,,,,,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,Polska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,39900,"15:39, 3 lutego 2021",6080355101,Osoby prywatnej,Osobowe,Renault,Megane,1.6 SCe Zen,IV (2016-),2017,65 212 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Złoty,,,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,,,,True,,True,True,True,,True,True,True,,,,,,True,True,,,,Tak,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326,7999,"15:38, 3 lutego 2021",6081907860,Firmy,Osobowe,Renault,Kangoo,,I (1998-2008),2002,236 000 km,1 870 cm3,Diesel,80 KM,Manualna,4x4 (stały),Minivan,5,5,Zielony,,07/11/2002,,Tak,Używane,True,True,True,True,,,True,True,,True,True,True,True,,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,Niemcy,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327,46000,"15:38, 3 lutego 2021",6081907825,Firmy,Osobowe,Renault,Clio,0.9 Energy TCe Alize,IV (2012-2018),2020,14 144 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kombi,5,5,Czerwony,,,WN7268M,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,23/03/2022,,,,,,,,,,,,,,,
4328,62900,"15:38, 3 lutego 2021",6081530266,Firmy,Osobowe,Renault,Megane,1.3 TCe FAP Limited,IV (2016-),2019,29 950 km,1 332 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kombi,5,5,Beżowy,Tak,30/07/2019,WU3958J,Tak,Używane,True,True,True,,,,,True,,True,True,True,True,,True,True,True,True,,,True,,True,,True,True,,True,,,,,,,True,,True,,,True,,,True,True,,True,,True,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4329,49800,"15:37, 3 lutego 2021",6078044856,Firmy,Osobowe,Renault,Kadjar,,,2017,56 000 km,1 200 cm3,Benzyna,131 KM,Manualna,Na przednie koła,SUV,5,5,Biały,Tak,,,,Używane,,,,,,,,,,,True,,,,,,,,,,,,True,,,,True,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,6900,"15:37, 3 lutego 2021",6080600336,Osoby prywatnej,Osobowe,Renault,Laguna,,II (2001-2007),2007,327 500 km,1 900 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,,,Używane,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,,Tak,,,True,,,,,True,True,,,,,,,,Niemcy,,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,17900,"15:35, 3 lutego 2021",6080859816,Firmy,Osobowe,Renault,Clio,1.2 16V 75,III (2005-2012),2011,144 881 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,Tak,21/12/2011,CIN9440A,Tak,Używane,True,True,True,True,,,,True,,,True,True,True,True,,,,,,True,True,True,True,True,,,,True,,135 g/km,,,,,True,,,,,,,,,,,,True,,Polska,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,117957,"15:35, 3 lutego 2021",6045321207,Firmy,Osobowe,Renault,Kangoo,,II (2008-),2018,4 521 km,,Elektryczny,60 KM,Automatyczna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,Używane,True,True,True,True,,,,True,,True,,,True,,,,True,,,,True,,True,,,True,,,,,Tak,Tak,,,,,True,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4333,41000,"15:34, 3 lutego 2021",6081567165,Osoby prywatnej,Osobowe,Renault,Clio,1.5 dCi Energy Life,IV (2012-2018),2019,12 800 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Biały,,,,,Używane,True,True,True,,,,,,,True,,True,True,,,,,,,True,True,True,True,,,True,True,,,85 g/km,,,,,,,,,,,,,,True,,,True,True,Polska,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4334,8900,"15:34, 3 lutego 2021",6080865066,Firmy,Osobowe,Renault,Megane,CC 2.0 Luxe Dynamique,II (2002-2008),2004,190 123 km,1 998 cm3,Benzyna,136 KM,Manualna,Na przednie koła,Kompakt,2,4,Złoty,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,159 g/km,Tak,,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,Niemcy,True,Tak,Tak,Tak,True,True,True,True,True,,True,,True,,Tak,,Tak,,True,,,,,,,,,,,,,3 miesięcy,,,,,,,,,,,,,,,,,
4335,9900,"15:34, 3 lutego 2021",6080811025,Firmy,Osobowe,Renault,Modus,Grand 1.5 dCi FAP,,2009,170 123 km,1 461 cm3,Diesel,86 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,127 g/km,Tak,,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,Luksemburg,True,Tak,Tak,Tak,True,True,True,,,,True,,True,,Tak,,Tak,,,,,,,,,,,,,,,3 miesięcy,,,,,,Tak,,,,,,,,,,,
4336,12900,"15:33, 3 lutego 2021",6080180052,Firmy,Osobowe,Renault,Grand Scenic,Gr 1.9 dCi Emotion,II (2003-2009),2008,182 800 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,5,Brązowy,Tak,,,,Używane,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,,159 g/km,Tak,Tak,,,True,,True,,True,True,,,True,,True,True,True,True,,,Tak,,Tak,,,True,,,,,,True,,Tak,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,
4337,9700,"15:32, 3 lutego 2021",6081290824,Firmy,Osobowe,Renault,Clio,1.6 16V Expression,III (2005-2012),2005,172 000 km,1 598 cm3,Benzyna,88 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Szary,Tak,,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,,,,,,,True,True,True,True,True,,,,True,,157 g/km,,Tak,,,True,,,,,,,,,,,,True,,Niemcy,True,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338,39500,"15:32, 3 lutego 2021",6081903399,Firmy,Osobowe,Renault,Clio,Grandtour (Energy) dCi 90 Start & Stop,IV (2012-2018),2018,81 050 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,,,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,108 g/km,,Tak,True,,,True,True,,True,True,True,True,True,True,,True,True,True,,,Tak,,Tak,True,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,31000,"15:31, 3 lutego 2021",6081906935,Osoby prywatnej,Osobowe,Renault,Clio,,IV (2012-2018),2015,75 800 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kombi,5,5,Czerwony,Tak,20/08/2015,,Tak,Używane,True,True,True,True,True,True,,True,,True,,,True,,,,True,,,True,True,True,True,True,,True,,True,True,,,Tak,,True,,,True,,True,,True,,,True,,True,True,True,Polska,True,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340,99900,"15:30, 3 lutego 2021",6055479434,Firmy,Osobowe,Renault,Zoe,,,2018,9 100 km,,Elektryczny,92 KM,Automatyczna,Na tylne koła,Kompakt,5,5,Niebieski,Tak,31/07/2018,CT2572S,Tak,Używane,True,True,True,True,True,,,True,,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,,Tak,,,,True,,True,,True,,True,,True,,,,True,True,Polska,,,Tak,Tak,,,,,,,,,,,,True,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4341,10500,"15:30, 3 lutego 2021",6081906912,Osoby prywatnej,Osobowe,Renault,Kangoo,1.5 dCi,II (2008-),2008,187 000 km,1 461 cm3,Diesel,86 KM,Manualna,Na przednie koła,Minivan,5,2,Biały,,,,Tak,Używane,True,True,True,True,,,True,True,,,True,True,True,True,,,True,,,True,True,True,True,True,,,,,,140 g/km,,,,,,,,,,,,,,,,True,,,Francja,True,,,,,,,,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,
4342,41500,"15:29, 3 lutego 2021",6080287058,Osoby prywatnej,Osobowe,Renault,Kadjar,1.2 Energy TCe Intens,,2015,182 711 km,1 197 cm3,Benzyna,130 KM,Manualna,Na przednie koła,SUV,5,5,Szary,Tak,,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,True,True,126 g/km,,,True,,True,True,,True,True,,,,True,True,,,True,True,Francja,,Tak,,,True,,True,,,,,,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,
4343,7900,"15:29, 3 lutego 2021",6081567056,Osoby prywatnej,Osobowe,Renault,Espace,1.9 dCi Expression,IV (2003-2014),2004,304 125 km,1 870 cm3,Diesel,120 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,,Tak,Używane,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,,True,,,Tak,True,,,,,,,True,,True,True,,,True,,,Belgia,,,,,,,,,True,,,,True,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
4344,12999,"15:29, 3 lutego 2021",6081906910,Osoby prywatnej,Osobowe,Renault,Grand Scenic,Gr 1.9 dCi Privilege,III (2009-2013),2011,167 500 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,7,Szary,Tak,15/03/2011,AA12345,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,,True,True,True,145 g/km,,,True,,True,,True,True,True,True,True,True,True,,,,True,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,42500,"15:28, 3 lutego 2021",6068275855,Osoby prywatnej,Osobowe,Renault,Scenic,1.5 dCi Energy Life EU6,IV (2013-),2017,148 320 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,,,,,Używane,True,True,True,True,,,,True,,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,,,105 g/km,,,,,,,,,,,,,,,,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
4346,22900,"15:27, 3 lutego 2021",6078895356,Firmy,Osobowe,Renault,Scenic,,III (2009-2013),2010,173 000 km,2 000 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,Tak,,,,Używane,,,,,,,,,,,True,,,,,,,,,,,,True,,,,True,,,,Tak,Tak,,,,,,,,,True,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,10000,"15:27, 3 lutego 2021",6081906566,Osoby prywatnej,Osobowe,Renault,Thalia,1.2 16V Authentique,,2008,100 000 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Sedan,4,4,Srebrny,Tak,11/12/2008,WU61863,Tak,Używane,True,True,True,True,,,,True,,True,True,,True,,,,True,,,,True,True,,,,,,,,140 g/km,,Tak,,,True,,,,,,True,,,,,,,,Polska,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,22900,"15:26, 3 lutego 2021",6075499983,Osoby prywatnej,Osobowe,Renault,Megane,1.2 16V TCE Energy Bose Edition,III (2008-2016),2013,145 215 km,1 197 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kombi,5,5,Brązowy,Tak,06/04/2013,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,,Niemcy,True,Tak,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
