,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,VAT marża,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,ESP (stabilizacja toru jazdy),Hak,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła do jazdy dziennej,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Podgrzewana przednia szyba,Poduszki boczne przednie,System Start-Stop,Tempomat,Możliwość finansowania,Faktura VAT,Leasing,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Elektrochromatyczne lusterko wsteczne,Czujniki parkowania przednie,Podgrzewane przednie siedzenia,Czujniki parkowania tylne,Gniazdo USB,Klimatyzacja manualna,Filtr cząstek stałych,Tapicerka welurowa,Światła LED,Dach panoramiczny,Relingi dachowe,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Łopatki zmiany biegów,Asystent pasa ruchu,Czujnik martwego pola,Światła Xenonowe,Tempomat aktywny,Perłowy,Tuning,Tapicerka skórzana,Regulowane zawieszenie,Tuner TV,Uszkodzony,Okres gwarancji producenta,lub do (przebieg km),Podgrzewane tylne siedzenia,HUD (wyświetlacz przezierny),Klimatyzacja czterostrefowa,Zmieniarka CD,Szyberdach,Ogrzewanie postojowe,Radio niefabryczne,Gwarancja dealerska (w cenie),VIN,Akryl (niemetalizowany),Miesięczna rata,Matowy,Homologacja ciężarowa,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik)
3476,10500,"19:26, 3 lutego 2021",6077544242,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 Ghia X,Mk3 (2000-2006),2005,250 000 km,1 999 cm3,Benzyna+LPG,145 KM,Manualna,Na przednie koła,,Kompakt,5,5,Bordowy,Tak,,,Tak,Tak,Używane,True,True,True,True,True,,,,True,True,,,,,True,True,True,True,True,,,,True,True,,,,,,True,True,True,,,,,,True,,,,,,,,,,,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
3477,37900,"19:26, 3 lutego 2021",6079998549,Firmy,Osobowe,Ford,S-Max,,I (2006-2015),2014,196 700 km,2 000 cm3,Diesel,136 KM,Manualna,Na przednie koła,,Minivan,5,5,Czarny,Tak,,Tak,,Tak,Używane,True,True,True,True,,True,True,,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Tak,Tak,,Belgia,01/04/2014,,,,True,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,33900,"19:26, 3 lutego 2021",6080560700,Firmy,Osobowe,Ford,S-Max,,I (2006-2015),2011,155 000 km,1 600 cm3,Benzyna,160 KM,Manualna,Na przednie koła,,Minivan,4,7,Czarny,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,,True,True,True,True,True,True,,,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,,Niemcy,,,,True,True,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,23500,"19:24, 3 lutego 2021",6081297535,Firmy,Osobowe,Ford,Mondeo,2.0 Titanium X,Mk4 (2007-2014),2008,189 000 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,189 g/km,Kombi,5,5,Szary,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,,True,True,,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,True,True,True,,True,Tak,,,Niemcy,22/10/2008,PEWNE&SPRAWDZONE,Tak,True,,True,True,,,,True,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,17900,"19:24, 3 lutego 2021",6081569713,Firmy,Osobowe,Ford,C-MAX,1.6 TDCi Silver X,I (2003-2010),2009,156 000 km,1 560 cm3,Diesel,109 KM,Manualna,Na przednie koła,119 g/km,Minivan,5,5,Srebrny,Tak,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,,True,,,True,,,,,,True,True,True,True,,,True,True,,True,,True,,True,True,True,True,,,,,,True,,,True,,,Tak,,,Niemcy,30/09/2009,,Tak,,,,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
3481,48900,"19:23, 3 lutego 2021",6081046661,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Start-Stopp PowerShift-Aut,Mk5 (2014-),2015,214 000 km,1 997 cm3,Diesel,180 KM,Automatyczna,Na przednie koła,137 g/km,Kombi,4,5,Szary,,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,,Polska,29/07/2015,,Tak,,True,True,True,True,,Tak,,True,,True,,,True,True,,,,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,
3482,76900,"19:20, 3 lutego 2021",6081539158,Firmy,Osobowe,Ford,S-Max,,II (2015-),2016,91 000 km,1 997 cm3,Diesel,120 KM,Manualna,Na przednie koła,129 g/km,Minivan,5,5,Bordowy,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,Tak,Tak,Tak,Polska,22/12/2016,MODEL-2017R-1-WŁ-KRAJ-IDEAŁ,Tak,True,True,True,True,True,,,,,,,True,,,,,,,Tak,,,,,,,,,,,,,,,36 miesięcy,,,,,,,,,,
3483,28900,"19:20, 3 lutego 2021",6081338556,Firmy,Osobowe,Ford,Fiesta,1.25,Mk7 (2008-),2016,112 128 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Biały,,,,,Tak,Używane,True,True,True,True,,,True,,,,,,,,True,True,True,True,,,,True,True,,,,,,,True,True,True,,,,,,True,,True,,,,,,,Niemcy,,,,,,True,,True,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,18500,"19:20, 3 lutego 2021",6081569415,Firmy,Osobowe,Ford,Focus,2.0 Titanium,Mk2 (2004-2011),2008,197 777 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,169 g/km,Kombi,5,5,Srebrny,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,,True,True,True,True,True,,,,True,True,True,True,True,True,True,,,True,True,,True,,True,,,,,22/10/2008,,,True,,True,True,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,38890,"19:19, 3 lutego 2021",6078760959,Firmy,Osobowe,Ford,S-Max,,I (2006-2015),2013,235 000 km,2 000 cm3,Diesel,163 KM,Manualna,Na przednie koła,,Minivan,5,5,Srebrny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,,,,,,,Tak,True,True,True,True,True,,,,True,,,,True,,,,,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
3486,69900,"19:17, 3 lutego 2021",6081569605,Osoby prywatnej,Osobowe,Ford,Kuga,,II (2012-),2017,107 000 km,,Benzyna,,,,,SUV,,,Niebieski,,,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,,,,,True,,True,True,True,,,,True,True,True,True,True,True,,True,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,
3487,13900,"19:16, 3 lutego 2021",6081919598,Firmy,Osobowe,Ford,C-MAX,,I (2003-2010),2007,145 000 km,1 560 cm3,Diesel,108 KM,Manualna,Na przednie koła,,Minivan,5,5,Czarny,,Tak,,,,Używane,True,True,True,True,,,,,,,,True,,,True,True,True,True,,,,True,True,,,,,,True,True,True,True,True,,True,,,True,,,,,,,,,,,,Tak,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,82000,"19:15, 3 lutego 2021",6081297366,Osoby prywatnej,Osobowe,Ford,Mustang,3.7 V6,,2015,151 000 km,3 731 cm3,Benzyna,305 KM,Automatyczna,Na tylne koła,,Coupe,2,4,Szary,Tak,,,,,Używane,True,True,True,True,True,True,,,,True,,True,,,True,True,,True,,,,True,True,,True,True,True,True,,True,True,True,True,True,,True,True,True,,,True,,True,,Tak,,,01/12/2020,SG7313X,,True,,,True,,True,,,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,13000,"19:15, 3 lutego 2021",6081569569,Osoby prywatnej,Osobowe,Ford,Fiesta,1.4 TDCi,Mk7 (2008-),2011,147 000 km,1 399 cm3,Diesel,70 KM,Manualna,Na przednie koła,107 g/km,Auta miejskie,3,5,Biały,Tak,,,Tak,,Używane,True,True,True,True,,,,,,,,,,,,True,True,True,,,,,True,,,,,True,,True,True,True,,,,,,True,,,,,,,,,,10/03/2011,PKR23454,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,49900,"19:15, 3 lutego 2021",6081297378,Firmy,Osobowe,Ford,Mustang,,,2006,122 000 km,4 606 cm3,Benzyna,305 KM,Manualna,Na tylne koła,,Coupe,2,4,Biały,,,,Tak,,Używane,True,True,True,True,True,,True,,,True,,,,,True,True,True,True,,,,,,,,,,True,,,,True,True,,,,,True,,,True,,True,,Tak,,Kanada,,,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,5900,"19:13, 3 lutego 2021",6081725717,Osoby prywatnej,Osobowe,Ford,Fiesta,,Mk6 (2002-2008),2003,140 000 km,1 388 cm3,Benzyna,80 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Srebrny,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,True,True,True,,True,,True,,,True,True,True,True,True,,,,True,,True,True,,,,,,,,,,True,,True,,True,True,,True,,,,True,,,,,,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,
3492,6800,"19:12, 3 lutego 2021",6081918713,Osoby prywatnej,Osobowe,Ford,Focus,2.0 TDCi Ghia,Mk2 (2004-2011),2006,260 900 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Tak,,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,,,True,True,,True,,,True,True,,True,,,,,True,True,True,True,True,,True,,,True,True,True,True,,True,,,,,,,Tak,True,,True,True,,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,63900,"19:12, 3 lutego 2021",6081919445,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium PowerShift,Mk5 (2014-),2016,182 000 km,1 997 cm3,Diesel,180 KM,Automatyczna,Na przednie koła,128 g/km,Kompakt,5,5,Czarny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,Tak,Tak,,Polska,,Solar Skóra Salon PL F VAT,Tak,True,True,True,True,True,,Tak,,True,True,,True,True,True,True,,,,Tak,,True,,,,,,True,,,,,,,3 miesięcy,,,,,,,,,,
3494,43900,"19:12, 3 lutego 2021",6081540899,Firmy,Osobowe,Ford,Focus,1.0 EcoBoost Trend ASS,Mk3 (2010-),2017,59 264 km,999 cm3,Benzyna,125 KM,Manualna,Na przednie koła,108 g/km,Kompakt,5,5,Srebrny,Tak,,Tak,Tak,Tak,Używane,True,True,True,,,,True,,,True,,,,True,,True,,True,,,,,True,,,,,,,True,,True,,True,,,,True,,True,True,,,Tak,Tak,Tak,Polska,13/04/2018,SM93818,Tak,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,30500,"19:12, 3 lutego 2021",6073920688,Osoby prywatnej,Osobowe,Ford,Transit Courier,Standard,,2017,63 000 km,1 498 cm3,Diesel,75 KM,Manualna,Na przednie koła,,Minivan,4,2,Biały,,,Tak,Tak,Tak,Używane,True,True,True,True,True,,True,,,,,True,,True,True,,True,True,True,,,,,,True,,,,True,True,True,True,,True,,,,True,,True,,,,,,,,,,Tak,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,15990,"19:10, 3 lutego 2021",6081297281,Firmy,Osobowe,Ford,KA,,II (2008-2018),2012,171 109 km,1 200 cm3,Benzyna,85 KM,Manualna,Na przednie koła,,Auta małe,3,4,Biały,Tak,,,,,Używane,True,True,True,True,True,,,,,,,,,,,True,True,True,,,,True,,,True,,,,,True,True,True,,,,,,True,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,18600,"19:09, 3 lutego 2021",6081919233,Osoby prywatnej,Osobowe,Ford,Fiesta,1.25 Ambiente,Mk7 (2008-),2010,171 300 km,1 242 cm3,Benzyna,60 KM,Manualna,Na przednie koła,120 g/km,Auta miejskie,5,5,Srebrny,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,,,True,,,True,,True,True,,True,True,True,True,True,,,,True,,,,True,,,True,True,True,,,,,,True,,,True,,,,,,Niemcy,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,9700,"19:08, 3 lutego 2021",6081295931,Osoby prywatnej,Osobowe,Ford,C-MAX,,I (2003-2010),2006,156 790 km,1 798 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,Minivan,5,5,Czarny,Tak,,,Tak,,Używane,True,True,True,True,,True,True,,,True,,True,True,,True,,True,True,True,,True,,True,,,,True,True,True,True,True,True,True,True,True,,,True,,,True,,,Tak,,,Niemcy,,,,True,,,,,True,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,4490,"19:08, 3 lutego 2021",6078700745,Firmy,Osobowe,Ford,Fiesta,,Mk6 (2002-2008),2004,180 000 km,1 399 cm3,Diesel,68 KM,Manualna,Na przednie koła,,Auta małe,3,5,Zielony,Tak,,Tak,,Tak,Używane,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,11/06/2004,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,87900,"19:07, 3 lutego 2021",6080887875,Osoby prywatnej,Osobowe,Ford,Mustang,,,2017,27 100 km,3 700 cm3,Benzyna,305 KM,Automatyczna,Na tylne koła,,Coupe,,,Niebieski,,,,,,Używane,True,True,True,True,True,,,,True,True,,,,,,True,True,True,True,,,True,,,,,,,,True,True,True,True,,,,True,True,,,,,,,,,Stany Zjednoczone,,,Tak,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,5555,"19:07, 3 lutego 2021",6080627662,Firmy,Osobowe,Ford,Focus,,Mk2 (2004-2011),2007,205 000 km,1 596 cm3,Benzyna,101 KM,Manualna,Na przednie koła,,Kompakt,3,5,Zielony,Tak,,,,Tak,Używane,True,True,True,True,,,,,,True,,True,True,,,True,True,True,,,,,True,,True,,,True,True,True,True,True,,,,,,True,,True,True,,,,,,Niemcy,,,,True,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,97900,"19:04, 3 lutego 2021",6081915151,Firmy,Osobowe,Ford,Mustang,5.0 V8 GT,,2015,96 000 km,4 951 cm3,Benzyna,421 KM,Automatyczna,Na tylne koła,281 g/km,Coupe,3,4,Czarny,Tak,Tak,Tak,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,Tak,Tak,Tak,,,,Tak,True,True,True,True,True,,,,True,,,True,,True,,,True,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,
3503,39500,"19:04, 3 lutego 2021",6081297201,Firmy,Osobowe,Ford,Focus,1.6 Gold X,Mk3 (2010-),2017,171 000 km,1 596 cm3,Benzyna,105 KM,Manualna,Na przednie koła,136 g/km,Kombi,4,5,Srebrny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,,True,True,True,True,,True,,True,,True,,True,True,,True,Tak,Tak,Tak,Polska,03/11/2017,WE967RX,Tak,,,,True,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,75000,"19:04, 3 lutego 2021",6067500385,Osoby prywatnej,Osobowe,Ford,F250,,,2016,168 524 km,6 200 cm3,Benzyna,390 KM,Automatyczna,Na tylne koła,,SUV,4,6,Biały,,,Tak,,Tak,Używane,True,True,True,True,True,,True,,,True,,True,,,True,True,True,True,True,,True,True,,,True,,,,True,True,True,True,,True,,,True,,,True,,,True,,,,Stany Zjednoczone,01/01/2016,,,,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Tak,,,,,
3505,27900,"19:03, 3 lutego 2021",6081297193,Osoby prywatnej,Osobowe,Ford,Focus,,Mk3 (2010-),2011,130 000 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,139 g/km,Kompakt,5,5,Czarny,Tak,Tak,,,,Używane,True,True,True,True,,True,,,,,,True,,True,True,True,True,True,True,,True,,True,,,,,,,True,True,True,True,,,,,True,,,,,,Tak,,,,,,,True,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,33500,"19:03, 3 lutego 2021",6081918949,Osoby prywatnej,Osobowe,Ford,Focus,1.0 EcoBoost Start-Stopp-System,Mk3 (2010-),2015,121 000 km,998 cm3,Benzyna,125 KM,Manualna,Na przednie koła,114 g/km,Kompakt,5,5,Niebieski,Tak,,,Tak,,Używane,True,True,True,True,,,,,True,True,,True,True,,True,True,True,True,,,,,,,,,,,,True,True,True,True,,True,,,True,,True,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,11900,"19:01, 3 lutego 2021",6081917716,Firmy,Osobowe,Ford,Focus,1.6 TDCi Platinium X,Mk2 (2004-2011),2008,189 769 km,1 560 cm3,Diesel,109 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,Tak,Tak,,,,Używane,True,True,True,True,,True,True,True,True,True,,True,,,True,True,True,True,,,True,,True,True,True,,,,True,True,True,True,True,,True,,,True,,True,True,,True,,,,,12/02/2008,ZS193GY,Tak,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,12000,"19:01, 3 lutego 2021",6076483966,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi,Mk4 (2007-2014),2007,350 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,139 g/km,Kombi,5,5,Czarny,Tak,,,Tak,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,,,True,True,True,,,,True,True,True,True,,,True,True,True,True,True,,True,True,True,,True,,,True,,,Tak,,,Niemcy,,,Tak,True,,True,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,21400,"19:01, 3 lutego 2021",6072821519,Firmy,Osobowe,Ford,S-Max,,I (2006-2015),2008,250 000 km,1 997 cm3,Diesel,140 KM,Automatyczna,,,Minivan,5,5,Biały,,Tak,,Tak,Tak,Używane,True,True,True,True,,,True,,,True,,,True,,True,True,True,True,,,,,True,True,True,,True,,True,True,True,,True,True,True,,,True,,True,True,,True,,,,,,,Tak,True,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
3510,4700,"19:00, 3 lutego 2021",6081918618,Osoby prywatnej,Osobowe,Ford,Focus,1.8 TDDi Comfort,Mk1 (1998-2004),2004,280 000 km,1 753 cm3,Diesel,90 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Tak,,,,,Używane,True,True,True,,,,,True,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,06/03/2020,GWE9536L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,4300,"19:00, 3 lutego 2021",6081918843,Firmy,Osobowe,Ford,Focus,1.6 TDCi,Mk2 (2004-2011),2008,320 000 km,1 560 cm3,Diesel,90 KM,Manualna,Na przednie koła,118 g/km,Kombi,5,5,Srebrny,Tak,Tak,,,,Używane,True,True,True,True,True,,True,,,True,,,,,True,True,True,True,True,,,True,,,True,,,True,,True,True,,,,,,,True,True,True,,,,,,,Niemcy,01/01/2008,XX56563,Tak,,,,,True,True,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
3512,8900,"18:59, 3 lutego 2021",6074360237,Firmy,Osobowe,Ford,Focus C-Max,1.6 Amber X,,2006,196 000 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,166 g/km,Minivan,5,5,Niebieski,Tak,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,,True,,,True,,True,True,,True,True,True,True,,,,,True,,True,,,,True,True,True,True,,,,,,True,,,True,,,,,,Niemcy,01/03/2006,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,32902,"18:59, 3 lutego 2021",6080882722,Osoby prywatnej,Osobowe,Ford,Transit Courier,Standard,,2016,72 200 km,998 cm3,Benzyna,100 KM,Manualna,Na przednie koła,124 g/km,Minivan,4,2,Biały,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,,,True,,,True,True,True,True,True,,True,True,,,,,,,True,True,True,True,,True,,True,,True,,True,,,True,Tak,Tak,,Szwajcaria,24/05/2016,,,,,,,True,,,True,,,True,,,,,,,,,,,,,,31/05/2021,150 000 km,,,,,,,,,,,,,Tak,,,,,
3514,6600,"18:58, 3 lutego 2021",6078242655,Firmy,Osobowe,Ford,C-MAX,,I (2003-2010),2004,149 268 km,1 798 cm3,Benzyna,,Manualna,Na przednie koła,,Kombi,,,Czarny,,,,,,Używane,True,True,True,True,True,,True,,,True,,,True,True,,True,,True,,,,,,,,,True,,True,,,True,,,,,,True,,,True,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,35000,"18:58, 3 lutego 2021",6081918493,Osoby prywatnej,Osobowe,Ford,Kuga,2.0 TDCi Titanium,I (2008-2012),2010,173 000 km,1 997 cm3,Diesel,140 KM,Manualna,4x4 (stały),159 g/km,SUV,5,5,Czarny,Tak,,,,,Używane,True,True,True,True,True,,True,True,True,True,,True,,,True,True,True,True,True,,,True,True,,,,,,,True,True,True,True,,True,,,True,True,,,,True,,,,Francja,26/10/2010,,Tak,,,True,True,,,Tak,,,,True,,,,,,,,,,,,,,,173 000 km,,,,,,,,,,,,,,,,,,
3516,9990,"18:58, 3 lutego 2021",6081725410,Osoby prywatnej,Osobowe,Ford,Focus,1.6 Silver X,Mk2 (2004-2011),2009,253 000 km,1 596 cm3,Benzyna,115 KM,Manualna,Na przednie koła,157 g/km,Kompakt,5,5,Czarny,,,Tak,Tak,,Używane,True,True,True,True,,,,,,True,,,,,,True,True,True,,,,True,,,,,,,,True,True,True,,,,,,True,,True,,,,,,,Polska,16/03/2010,ZKA10292,,,,,,,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
3517,31949,"18:57, 3 lutego 2021",6079721356,Osoby prywatnej,Osobowe,Ford,Fiesta,,Mk7 (2008-),2017,62 500 km,998 cm3,Benzyna,100 KM,Manualna,Na przednie koła,105 g/km,Auta miejskie,3,5,Czerwony,,,,Tak,,Używane,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,True,True,,,True,,True,,True,,,True,True,True,True,True,True,True,,True,,True,True,,True,,True,Tak,Tak,Tak,Francja,05/01/2017,,,True,,,True,True,True,,True,True,,,True,,,,,,,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,
3518,40000,"18:56, 3 lutego 2021",6081918590,Osoby prywatnej,Osobowe,Ford,Fiesta,,Mk8 (2017-),2019,36 000 km,,Benzyna,,,,,Kompakt,,,Czerwony,,,,,,Używane,True,True,True,True,True,True,True,,,True,,True,True,True,True,,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,,True,,,,True,,True,True,,,,,,,,,,,,True,True,,True,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,24900,"18:56, 3 lutego 2021",6081918552,Osoby prywatnej,Osobowe,Ford,Ranger,,,2016,47 000 km,2 200 cm3,Diesel,150 KM,Manualna,4x4 (dołączany ręcznie),,SUV,4,5,Biały,,Tak,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
3520,57500,"18:55, 3 lutego 2021",6076987177,Osoby prywatnej,Osobowe,Ford,S-Max,2.0 TDCi Titanium,II (2015-),2016,214 322 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,,Minivan,5,5,Biały,,,Tak,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,Niemcy,,,Tak,True,True,True,True,True,,,True,True,,True,True,,,True,True,True,True,,,,,,,,,,,,,,,,,,Tak,,,,,,,,
3521,4800,"18:55, 3 lutego 2021",6081569412,Osoby prywatnej,Osobowe,Ford,Focus,,Mk2 (2004-2011),2005,258 000 km,1 560 cm3,Diesel,109 KM,Manualna,Na przednie koła,,Kompakt,5,5,Srebrny,Tak,,,,,Używane,True,True,True,True,,,,,,,,True,,,True,True,True,True,,,,,,,,,,,,True,True,True,,,,,,,,,True,,,,,,,19/10/2005,,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,258 000 km,,,,,,,,,,,,,,,,,,
3522,64000,"18:55, 3 lutego 2021",6081918546,Firmy,Osobowe,Ford,Mustang,2.3 EcoBoost,,2015,110 000 km,2 261 cm3,Benzyna,289 KM,Automatyczna,Na tylne koła,211 g/km,Coupe,2,4,Czerwony,,,,,,Używane,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
